timestamp,accel_x,accel_y,accel_z,ang_vel_x,ang_vel_y,ang_vel_z
1747073288.574542,0.0,0.0,0.0,0.0026222160176629845,-0.005185917250666089,-0.00903498875452678
1747073288.5944393,0.0,0.0,0.0,-0.00729451627905374,0.01563636827072452,0.0018623983559185884
1747073288.614493,0.0,0.0,0.0,-0.005567677348047896,0.013996129818210036,0.004803945586209925
1747073288.6346166,0.0,0.0,0.0,-0.005219826122243785,-0.010586801359245843,-0.0028474755887079625
1747073288.6546783,0.0,0.0,0.0,0.0035704915132423916,0.0031062516222759764,-0.0021059758221645343
1747073288.6744657,0.0,0.0,0.0,-0.0023135913894229247,0.0008207139254926464,-0.016729466417286433
1747073288.694453,0.0,0.0,0.0,0.0006837772232182195,-0.0023154946884720194,0.0016513006056903645
1747073288.714321,0.0,0.0,0.0,-0.0005419241222714471,-0.001764352045665676,-0.013783808137960927
1747073288.7344894,0.0,0.0,0.0,-0.003956427386824564,0.002444084858243624,-0.015547541588817994
1747073288.7544715,0.0,0.0,0.0,-0.0025595625871982996,0.008404232122265895,0.0029022114542907994
1747073288.7745652,0.0,0.0,0.0,0.0022996354851241682,-0.004599781728039446,0.007108610296366176
1747073288.7944317,0.0,0.0,0.0,-0.01229276416639083,-0.0012968863638031572,0.024651011636274377
1747073288.8144505,0.0,0.0,0.0,-0.010661267775205182,-0.0012067568567360179,-0.0007418218813966636
1747073288.8344173,0.0,0.0,0.0,-0.00557000929497693,0.0054503400492722995,0.001412507388822093
1747073288.8546808,0.0,0.0,0.0,0.0001612010559583384,0.0052154989611860785,0.013469078528635239
1747073288.8745108,0.0,0.0,0.0,-0.010567035832570588,0.003404049795714748,0.008331020120315415
1747073288.8944232,0.0,0.0,0.0,-0.011739345104310362,-0.004699050291920021,-0.00473626945735457
1747073288.914494,0.0,0.0,0.0,-0.004563823174804901,0.009162390504429059,0.014875056464479862
1747073288.9349542,0.0,0.0,0.0,-0.010878050342960306,-0.0021147575486392214,-0.013644053195895485
1747073288.9544551,0.0,0.0,0.0,0.00823182189505787,0.009550933581914351,-0.025518723165518033
1747073288.9744081,0.0,0.0,0.0,0.004573110221999824,-0.011402242343714928,-0.0022363263747806695
1747073288.994777,0.0,0.0,0.0,-0.018357469129368968,0.011102495991908663,0.011722999193313828
1747073289.0151527,0.0,0.0,0.0,-0.017544986602087493,-0.014935688942579555,-0.019231213093607678
1747073289.0351357,0.0,0.0,0.0,0.027237777365314735,-0.016230329729477213,0.015976156174137834
1747073289.0546443,0.0,0.0,0.0,-0.011406637091084694,0.01619402799465629,-0.010238600217383887
