timestamp,yaw
1747073288.5986261,0.0
1747073288.6986458,0.0
1747073288.7986197,0.0
1747073288.8986826,0.0
1747073288.9986942,0.0
1747073289.0986495,0.0
1747073289.1985729,0.0
1747073289.2986195,0.0
1747073289.3986783,0.0
1747073289.4985986,0.0
1747073289.5986145,0.0
1747073289.6986804,0.0
1747073289.7986562,0.0
1747073289.898591,0.0
1747073289.9985785,0.0
1747073290.098583,0.0
1747073290.1987605,0.0
1747073290.2988155,0.0
1747073290.3986917,0.0
1747073290.4986575,0.0
1747073290.5986068,0.0
1747073290.698599,0.0
1747073290.798601,0.0
1747073290.8986287,0.0
1747073290.9985921,0.0
1747073291.098637,0.0
1747073291.1986015,0.0
1747073291.2985954,0.0
1747073291.3986294,0.0
1747073291.4986324,0.0
1747073291.5986555,0.0
1747073291.6986074,0.0
1747073291.798632,0.0
1747073291.898644,0.0
1747073291.9986432,0.0
1747073292.0987325,0.0
1747073292.1986585,0.0
1747073292.2986546,0.0
1747073292.3986664,0.0
1747073292.498637,0.0
1747073292.5987432,0.0
1747073292.6985915,0.0
1747073292.798675,0.0
1747073292.8986588,0.0
1747073292.9987166,0.0
1747073293.0986378,0.0
1747073293.1986275,0.0
1747073293.2986825,0.0
1747073293.3985918,0.0
1747073293.4986112,0.0
1747073293.598649,0.0
1747073293.6986067,0.0
1747073293.7986064,0.0
1747073293.8986242,0.0
1747073293.9986398,0.0
1747073294.0986128,0.0
1747073294.1986146,0.0
1747073294.298582,0.0
1747073294.3986485,0.0
1747073294.4986491,0.0
1747073294.5986469,0.0
1747073294.698672,0.0
1747073294.7986498,0.0
1747073294.89865,0.0
1747073294.9986534,0.0
1747073295.0987265,0.0
1747073295.1986578,0.0
1747073295.2986672,0.0
1747073295.3986819,0.0
1747073295.4986746,0.0
1747073295.5987327,0.0
1747073295.6987169,0.0
1747073295.798649,0.0
1747073295.8986406,0.0
1747073295.9986966,0.0
1747073296.098683,0.0
1747073296.1986623,0.0
1747073296.298669,0.0
1747073296.3987014,0.0
1747073296.4987304,0.0
1747073296.5987678,0.0
1747073296.6987066,0.0
1747073296.7986343,0.0
1747073296.8986952,0.0
1747073296.9987066,0.0
1747073297.0987551,0.0
1747073297.198675,0.0
1747073297.2986832,0.0
1747073297.3986776,0.0
1747073297.4986742,0.0
1747073297.5987024,0.0
1747073297.6987143,0.0
1747073297.7987049,0.0
1747073297.8986838,0.0
1747073297.9987707,0.0
1747073298.098706,0.0
1747073298.198676,0.0
1747073298.2986786,0.0
1747073298.3986993,0.0
1747073298.4986196,0.0
1747073298.5986993,0.0
1747073298.6987,0.0
1747073298.7986612,0.0
1747073298.8986526,0.0
1747073298.9987042,0.0
1747073299.098794,0.0
1747073299.1987019,0.0
1747073299.2986386,0.0
1747073299.3987021,0.0
1747073299.4986491,0.0
1747073299.5986946,0.0
1747073299.6986372,0.0
1747073299.7986324,0.0
1747073299.8987613,0.0
1747073299.9987252,0.0
1747073300.098639,0.0
1747073300.1986942,0.0
1747073300.298682,0.0
1747073300.3986204,0.0
1747073300.4986277,0.0
1747073300.598625,0.0
1747073300.6986167,0.0
1747073300.7987008,0.0
1747073300.8986733,0.0
1747073300.9986403,0.0
1747073301.09866,0.0
1747073301.198648,0.0
1747073301.2987006,0.0
1747073301.3986828,0.0
1747073301.4986625,0.0
1747073301.5987163,0.0
1747073301.698673,0.0
1747073301.7986917,0.0
1747073301.8987448,0.0
1747073301.9986806,0.0
1747073302.0988426,0.0
1747073302.1986597,0.0
1747073302.2986844,0.0
1747073302.3986416,0.0
1747073302.4986765,0.0
1747073302.5986605,0.0
1747073302.6986215,0.0
1747073302.7987142,0.0
1747073302.8986347,0.0
1747073302.9986875,0.0
1747073303.0986907,0.0
1747073303.1986773,0.0
1747073303.2986374,0.0
1747073303.3986778,0.0
1747073303.4986277,0.0
1747073303.5986645,0.0
1747073303.6986244,0.0
1747073303.7987878,0.0
1747073303.8987176,0.0
1747073303.9986532,0.0
1747073304.098672,0.0
1747073304.1986086,0.0
1747073304.2987857,0.0
1747073304.3986974,0.0
1747073304.4986675,0.0
1747073304.5986261,0.0
1747073304.6986876,0.0
1747073304.7987905,0.0
1747073304.898723,0.0
1747073304.998609,0.0
1747073305.098665,0.0
1747073305.1987102,0.0
1747073305.298853,0.0
1747073305.3986938,0.0
1747073305.4986627,0.0
1747073305.5987442,0.0
1747073305.6986923,0.0
1747073305.7987208,0.0
1747073305.8986425,0.0
1747073305.9987285,0.0
1747073306.0986652,0.0
1747073306.1986895,0.0
1747073306.2986581,0.0
1747073306.3986914,0.0
1747073306.4986126,0.0
1747073306.598682,0.0
1747073306.6986063,0.0
1747073306.7986348,0.0
1747073306.8986626,0.0
1747073306.9986143,0.0
