timestamp,rudder_angle
0.0,-0.0033673699460641305
1746445071.2578452,-5.888418452825377
1746445071.357798,-5.710608230313634
1746445071.457794,-5.820445435440538
1746445071.5577872,-5.716946270846931
1746445071.6577883,-5.6656620391965005
1746445071.7577868,-5.320232527414752
1746445071.8577933,-5.174527425518354
1746445071.9578183,-5.149058935367672
1746445072.0578241,-4.860443257035107
1746445072.1577919,-4.844757439961216
1746445072.2578213,-4.665345410718888
1746445072.3578272,-4.492808762746418
1746445072.4578283,-4.2416667494084725
1746445072.557821,-4.392484176562816
1746445072.6578133,-4.216769621000498
1746445072.7578335,-4.081732084978204
1746445072.857786,-3.791818236862089
1746445072.957815,-3.739169912883177
1746445073.0578141,-3.6014031481917477
1746445073.1578023,-3.3590673367782284
1746445073.2578208,-3.271504980070488
1746445073.3578122,-3.2652176482501307
1746445073.457813,-3.071468090019614
1746445073.5578325,-2.8964376478530762
1746445073.6578176,-2.836311735422485
1746445073.7578306,-2.5916818174333276
1746445073.8578122,-2.5102871929358543
1746445073.9578147,-2.375610906123956
1746445074.0577922,-2.218781287070327
1746445074.1578186,-2.2050070975723943
1746445074.2578115,-2.125925016534189
1746445074.3578136,-1.8523155472150248
1746445074.457839,-1.7402924075409214
1746445074.557828,-1.7334395812483359
1746445074.65782,-1.6398424604835278
1746445074.7578108,-1.371929261570503
1746445074.8577855,-1.2414698782717286
1746445074.9577956,-1.0425272857182162
1746445075.0578144,-1.1221608698145447
1746445075.1577873,-0.9383293769790128
1746445075.257815,-0.8122619208025534
1746445075.3577957,-0.6500319838483671
1746445075.4577973,-0.7498536134287459
1746445075.5578208,-0.5439278914575142
1746445075.6577883,-0.7626357986298979
1746445075.757813,-0.5485438109868637
1746445075.8578074,-0.4125676151357874
1746445075.9578228,-0.5289599594324952
1746445076.057815,-0.12367834125487233
1746445076.157788,-0.21102760035120655
1746445076.2578146,0.23531462181835
1746445076.3578196,-0.12220866790437863
1746445076.4578307,0.07081726441460472
1746445076.5578117,0.040969671001227434
1746445076.6578276,0.269616959507871
1746445076.75783,0.27544078586236914
1746445076.857821,0.24391133489389177
1746445076.9578123,0.6423362891813904
1746445077.0578227,0.47089581402120484
1746445077.157811,0.3202179046472734
1746445077.2578323,0.4356557608747608
1746445077.357826,0.6465357705518948
1746445077.4578178,0.5923236197171835
1746445077.5578008,0.597748446656602
1746445077.657798,0.6394395627314753
1746445077.757829,0.6387501320019132
1746445077.857812,0.6329768929800572
1746445077.9578135,0.6223681746704508
1746445078.0578303,0.6968977269640382
1746445078.157828,0.8316280288213266
1746445078.2577982,0.8393832489800411
1746445078.3578057,0.9058785116878367
1746445078.4578087,1.026990233466938
1746445078.5578258,0.8333415907038504
1746445078.6578295,0.7161921522177885
1746445078.7578182,0.9935906602572768
1746445078.8578246,0.7898531390964852
1746445078.957829,0.8794076259705689
1746445079.0578067,0.9026736354063778
1746445079.1578257,0.7819700448123055
1746445079.2578132,0.8575350721114685
1746445079.3577912,0.8527048087811882
1746445079.4578128,0.8213226399370471
1746445079.557787,0.8989679636418221
1746445079.6578152,0.743854190118616
1746445079.7578135,0.8414486083639257
1746445079.8578198,0.8735752950462552
1746445079.957831,0.8607698841093101
1746445080.0578039,0.8835569036029353
1746445080.1577873,0.9448838759538243
1746445080.2578094,0.7894978702726274
1746445080.3578134,0.7724758252572195
1746445080.4578135,0.9006693136470395
1746445080.557835,0.6978528279372217
1746445080.6578188,0.676134065553669
1746445080.757813,0.7602999808712305
1746445080.8578243,0.6282290531720776
1746445080.95782,0.7157489035243888
1746445081.057819,0.6374413273245253
1746445081.1578248,0.6658053598187068
1746445081.2578144,0.7416952052093752
1746445081.3578286,0.6086018849238333
1746445081.4578116,0.7961395855497584
1746445081.557826,0.5961634606918418
1746445081.6578107,0.6632822451811144
1746445081.7578306,0.5450326001691577
1746445081.8577943,0.6819807094898077
1746445081.9578252,0.7286491854209475
1746445082.0578315,0.7898697172741562
1746445082.1578138,0.5276312436295121
1746445082.2578213,0.46915750254649374
1746445082.357845,0.5511696973537419
1746445082.457828,0.5547583542729342
1746445082.5578268,0.5347881565278088
1746445082.6578193,0.5775515963028358
1746445082.7578318,0.4967093292823309
1746445082.8578267,0.49099303076330836
1746445082.957832,0.3592868463684643
1746445083.0577877,0.5461998647324039
1746445083.15782,0.41418450661165945
1746445083.2578325,0.43853478930240963
1746445083.3578627,0.3699458251876987
1746445083.45783,0.3484167871393069
1746445083.5578258,0.5245004431882179
1746445083.6577914,0.391892387844763
1746445083.7578132,0.0818821955652067
1746445083.857833,0.2651789494672309
1746445083.9578161,0.3278278022201866
1746445084.0578213,0.24559267860736972
1746445084.1578305,0.16409524761183458
1746445084.2577915,0.2039047352601019
1746445084.3578212,0.07499365503524225
1746445084.4578094,0.17831343469536717
1746445084.557832,0.28203658888178074
1746445084.6578145,0.3612919784489932
1746445084.7578146,0.029633701105440807
1746445084.8578107,0.17166356180919287
1746445084.9578495,0.23631026880132144
1746445085.0578022,0.1990284280288933
1746445085.1578126,0.14301422321996948
1746445085.2578201,0.1394204876773797
1746445085.357823,0.19050335279327485
1746445085.4577868,0.07313943616120021
1746445085.557785,-0.03317496625502142
1746445085.6578133,-0.05568290061804128
1746445085.757785,0.18697185175510425
1746445085.8578227,0.015090181103714684
1746445085.9578068,-4.35845875423474e-05
1746445086.0578206,-0.02191234447924835
1746445086.1578157,0.14516552969276703
1746445086.2578123,0.04649419984948127
1746445086.3577921,0.12645808847023346
1746445086.4578295,0.02962215521968347
1746445086.5578306,0.020046392769085042
1746445086.6578321,0.017528773488955873
1746445086.7578132,0.13500916819011854
1746445086.8578153,0.12461726838240271
1746445086.957817,-0.07714293534672008
1746445087.057831,0.08811900261241612
1746445087.1577933,0.06069282514274454
1746445087.2578006,0.049971134123148506
1746445087.3578124,0.04576076893956474
1746445087.4578147,0.04129891699913666
1746445087.5578184,0.24090705054867337
1746445087.6578145,0.14734288126880724
1746445087.7578144,0.009746722048498137
1746445087.8578167,-0.17649359702354914
1746445087.9577854,-0.05908705224306797
1746445088.057794,-5.690466765600897
1746445088.1578236,-11.417027023446284
1746445088.2578156,-17.30788144574921
1746445088.3578136,-23.01618342921556
1746445088.457795,-28.578414009096665
1746445088.557815,-32.58515093133027
1746445088.6577878,-34.34182083105868
1746445088.7578082,-34.79664800394702
1746445088.8578026,-35.03432070431887
1746445088.9578257,-34.800744497237176
1746445089.0577924,-35.00648616124626
1746445089.1578195,-35.04917573810874
1746445089.257827,-35.01354029505006
1746445089.3578172,-35.2336023149618
1746445089.4578192,-35.06375506012984
1746445089.5578184,-35.00024971474724
1746445089.6577857,-35.04090648644657
1746445089.757813,-34.84761271982856
1746445089.857818,-34.927329473321976
1746445089.9578052,-34.997372340360386
1746445090.0578125,-34.656049896748364
1746445090.1577923,-32.69035110100184
1746445090.257813,-29.798123587332853
1746445090.357813,-27.283008125889356
1746445090.4577901,-24.596310597272748
1746445090.557813,-22.15921122643331
1746445090.6578128,-19.79599353421262
1746445090.7578123,-17.84110399059892
1746445090.8577907,-15.992132464269925
1746445090.957817,-14.36679240655592
1746445091.0578156,-13.040727010001094
1746445091.1578174,-11.556564252540724
1746445091.2577872,-10.356681035139836
1746445091.357791,-9.091826036378038
1746445091.457796,-8.000944762566558
1746445091.557798,-6.736746476828031
1746445091.6577952,-5.7600272799423715
1746445091.7577858,-4.597747911312962
1746445091.857802,-3.892013229256668
1746445091.957828,-3.031659546844759
1746445092.0578225,-2.2972666334727934
1746445092.1578252,-1.7057084664522941
1746445092.2578166,-0.8295541891941027
1746445092.3578088,-0.3348630984742871
1746445092.4578266,0.2527680346539948
1746445092.5578144,1.1398368254067928
1746445092.6578143,1.2239630757864361
1746445092.757814,1.9908713022243125
1746445092.857833,2.277972965810773
1746445092.9578037,2.7704923851087297
1746445093.057814,3.2258525383569325
1746445093.157837,3.544148167191665
1746445093.2578142,3.9704146454090603
1746445093.3578231,4.257163359428648
1746445093.4578755,4.404312937158975
1746445093.5578156,4.752654732601701
1746445093.6578135,4.876085076851981
1746445093.757807,5.206816537763208
1746445093.857828,5.13662333406066
1746445093.9578247,5.224909178323796
1746445094.0578144,5.496192864321406
1746445094.1578262,5.739765677813391
1746445094.2578251,5.650003582757832
1746445094.357818,5.7202970762066885
1746445094.457804,5.769144317317319
1746445094.5578,5.746116684101077
1746445094.6578126,5.421060512276084
1746445094.757827,5.658444348945807
1746445094.8578193,5.388422221912934
1746445094.957822,5.68738950810967
1746445095.0579262,5.500909839436216
1746445095.1578171,5.563062111484145
1746445095.2578151,5.511538148841079
1746445095.357831,5.5161306553497775
1746445095.4578276,5.527310444907953
1746445095.5578191,5.354106348841232
1746445095.657818,5.5419536483649425
1746445095.7578244,5.432585501580673
1746445095.8578315,5.221098130304657
1746445095.9578218,5.030607808148938
1746445096.0578253,4.940201341632034
1746445096.157815,5.0001208284616965
1746445096.2578201,4.987147926266625
1746445096.3578146,4.867419915807646
1746445096.4578235,4.737442957997434
1746445096.5577908,4.881663818628236
1746445096.6578135,4.56282099404767
1746445096.7578082,4.59549646415957
1746445096.8578303,4.512265741285135
1746445096.9578264,4.411203799889772
1746445097.0578122,4.295598255835968
1746445097.1578262,4.200149911316939
1746445097.2578132,4.0003615751780135
1746445097.3578215,4.101207451985194
1746445097.4578133,3.9329131885316055
1746445097.5577857,3.6943994970199756
1746445097.6578128,3.609051220129042
1746445097.7578213,3.4097905530492283
1746445097.8578126,3.355663004553315
1746445097.9578342,3.2177857869517337
1746445098.0577853,3.123310167381472
1746445098.157813,3.1838388053394535
1746445098.2578135,2.865837570665216
1746445098.3578331,2.8102500109855377
1746445098.4578214,2.660823817429213
1746445098.557827,2.4130397978752933
1746445098.6578135,2.356950189680542
1746445098.7578142,2.451781995235849
1746445098.8578148,2.2542231183880057
1746445098.9578328,2.22079333772965
1746445099.0578134,1.9225713995970575
1746445099.1578197,1.9512728171118354
1746445099.2578096,1.7527648989944855
1746445099.3578327,1.6734894053088072
1746445099.4578192,1.628075856728903
1746445099.5578132,1.4703521943828441
1746445099.6578174,1.4330983517016298
1746445099.757814,1.4312577875885069
1746445099.857838,1.2723896276821665
1746445099.9578226,1.0291666330081837
1746445100.05783,1.2424859510373358
1746445100.1578362,0.9370191724483018
1746445100.2577996,0.7064649099685495
1746445100.3578448,0.894279255821317
1746445100.4578226,0.8130762871932882
1746445100.5578334,0.6925782940948411
1746445100.6578226,0.5704314338040265
1746445100.7578144,0.6753796598304257
1746445100.8578131,0.3418259206350578
1746445100.957812,0.2958320602584493
1746445101.0578282,0.28119856684443506
1746445101.1578128,0.15354215076249567
1746445101.2578132,0.18419946396283865
1746445101.3578033,-0.08312136440615253
1746445101.4578185,0.02187148411122812
1746445101.5578024,0.005484113197772263
1746445101.6578343,0.15227427889177908
1746445101.7578135,-0.13273269880161553
1746445101.8578162,-0.1490915237082832
1746445101.957812,-0.3234023508217345
1746445102.0578191,-0.17410498946391215
1746445102.1578166,-0.20268345853440387
1746445102.2578144,-0.3168083651159239
1746445102.3577886,-0.3417489013480989
1746445102.4578252,-0.223316608865828
1746445102.557791,-0.3827377616523659
1746445102.6578174,-0.4114780719842365
1746445102.757816,-0.5170609603651862
1746445102.857829,-0.5127423586681008
1746445102.9578295,-0.42813260545602516
1746445103.057833,-0.5735892432322122
1746445103.1578164,-0.6721601263542502
1746445103.2578132,-0.6614739534649439
1746445103.3578126,-0.5975227538347454
1746445103.4578133,-0.7459952765042125
1746445103.5578198,-0.7102639172092614
1746445103.6578133,-0.6212841497759164
1746445103.7578118,-0.7479544941434436
1746445103.85779,-0.6419711434704728
1746445103.9578223,-0.607553393681924
1746445104.0578146,-0.4552981223420541
1746445104.1577945,-0.6526701071287018
1746445104.2578073,-0.7713169190722469
1746445104.3578389,-0.641207396415582
1746445104.4578316,-0.5237839512520008
