timestamp,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z
1746812095.7470508,-0.3961737508746978,-2.4100608722814316,-0.006646784704642822,0.5113546983411452,-0.04162711789559981,-0.0018628526772944635
1746812095.8470976,-0.42730056014317436,-2.450891894917139,-0.007925543084422372,0.5122488162657969,-0.042869635225300524,-0.002090948242353535
1746812095.9470878,-0.4577286447384663,-2.4923445809838407,-0.008855738334544172,0.5126294666511894,-0.04355258310795159,-0.0022313448127413457
1746812096.0470448,-0.4873724703544327,-2.5343869312567513,-0.009401946865783422,0.5124888287690659,-0.04364334480190119,-0.0022796292033713263
1746812096.147119,-0.5161515330433168,-2.5769796861351097,-0.009547427172152446,0.5118405502028905,-0.043244187449203206,-0.0022352277476797833
1746812096.2470484,-0.5440026337792958,-2.620073323594052,-0.00929405721632345,0.5107185215305983,-0.04255653866142508,-0.0021013098643728966
1746812096.3470504,-0.5708880748897247,-2.663608284131847,-0.008661076634942219,0.5091749538339658,-0.04182251723108193,-0.0018845582672182585
1746812096.4470649,-0.5967980865710706,-2.707518404158106,-0.0076830782512921445,0.5072779052488761,-0.041263313724250475,-0.0015948282318284932
1746812096.547049,-0.6217473692686554,-2.751736656763552,-0.006407622774664584,0.5051083732540568,-0.0410226401445847,-0.0012447138442184316
1746812096.6470537,-0.6457668771228287,-2.796201866032231,-0.004892669539484458,0.5027570375770432,-0.04114215035554482,-0.0008490340758668314
1746812096.7470524,-0.6688940806926554,-2.840864457777338,-0.0032038696416654216,0.5003207191871808,-0.04156318017375738,-0.0004242485067712732
1746812096.847046,-0.6911636290698824,-2.885690400128518,-0.0014117730199805255,0.4978986242943934,-0.04215044544592155,1.2186494013824472e-05
1746812096.9470751,-0.712600823612639,-2.9306626155630022,0.0004109440452596349,0.49558846191371114,-0.04273363722099008,0.00044250637218069106
1746812097.0470731,-0.7332191435115982,-2.975779908957081,0.0021921149214605574,0.4934825551574744,-0.04315544327363433,0.0008493507757112824
1746812097.147071,-0.7530220375726868,-3.021053944588788,0.0038625270830111398,0.4916641003910306,-0.04330892794772,0.0012164719000955745
1746812097.2470665,-0.772007648502239,-3.0665052820471903,0.005358198257264242,0.49020375246889974,-0.043159809800792766,0.001529405683427148
1746812097.3470762,-0.7901749803035848,-3.1121593126467957,0.006622527126652576,0.4891567200891954,-0.04274682880297076,0.0017760706519352111
