FRQ, BETA, SPEED, GROUP, I, J, Added Mass, Radiation Damping 
1.800000e-01, 360.000000, 0.000000, 0, 2, 6, 0.000000e+00, 0.000000e+00 
1.800000e-01, 360.000000, 0.000000, 0, 3, 1, 0.000000e+00, 0.000000e+00 
1.800000e-01, 360.000000, 0.000000, 0, 3, 2, 0.000000e+00, 0.000000e+00 
1.800000e-01, 360.000000, 0.000000, 0, 3, 3, 0.000000e+00, 0.000000e+00 
1.800000e-01, 360.000000, 0.000000, 0, 3, 4, 0.000000e+00, 0.000000e+00 
1.800000e-01, 360.000000, 0.000000, 0, 3, 5, 0.000000e+00, 0.000000e+00 
1.800000e-01, 360.000000, 0.000000, 0, 3, 6, 0.000000e+00, 0.000000e+00 
1.800000e-01, 360.000000, 0.000000, 0, 4, 1, 0.000000e+00, 0.000000e+00 
1.800000e-01, 360.000000, 0.000000, 0, 4, 2, 0.000000e+00, 0.000000e+00 
1.800000e-01, 360.000000, 0.000000, 0, 4, 3, 0.000000e+00, 0.000000e+00 
1.800000e-01, 360.000000, 0.000000, 0, 4, 4, 0.000000e+00, 0.000000e+00 
1.800000e-01, 360.000000, 0.000000, 0, 4, 5, 0.000000e+00, 0.000000e+00 
1.800000e-01, 360.000000, 0.000000, 0, 4, 6, 0.000000e+00, 0.000000e+00 
1.800000e-01, 360.000000, 0.000000, 0, 5, 1, 0.000000e+00, 0.000000e+00 
1.800000e-01, 360.000000, 0.000000, 0, 5, 2, 0.000000e+00, 0.000000e+00 
1.800000e-01, 360.000000, 0.000000, 0, 5, 3, 0.000000e+00, 0.000000e+00 
1.800000e-01, 360.000000, 0.000000, 0, 5, 4, 0.000000e+00, 0.000000e+00 
1.800000e-01, 360.000000, 0.000000, 0, 5, 5, 0.000000e+00, 0.000000e+00 
1.800000e-01, 360.000000, 0.000000, 0, 5, 6, 0.000000e+00, 0.000000e+00 
1.800000e-01, 360.000000, 0.000000, 0, 6, 1, 0.000000e+00, 0.000000e+00 
1.800000e-01, 360.000000, 0.000000, 0, 6, 2, 0.000000e+00, 0.000000e+00 
1.800000e-01, 360.000000, 0.000000, 0, 6, 3, 0.000000e+00, 0.000000e+00 
1.800000e-01, 360.000000, 0.000000, 0, 6, 4, 0.000000e+00, 0.000000e+00 
1.800000e-01, 360.000000, 0.000000, 0, 6, 5, 0.000000e+00, 0.000000e+00 
1.800000e-01, 360.000000, 0.000000, 0, 6, 6, 0.000000e+00, 0.000000e+00 
2.100000e-01, 0.000000, 0.000000, 0, 1, 1, 2.011271e+02, 1.582631e+00 
2.100000e-01, 0.000000, 0.000000, 0, 1, 2, -4.475628e-01, -6.607798e-03 
2.100000e-01, 0.000000, 0.000000, 0, 1, 3, 4.319884e+02, -5.022008e+00 
2.100000e-01, 0.000000, 0.000000, 0, 1, 4, -8.929204e-01, -1.482263e-02 
2.100000e-01, 0.000000, 0.000000, 0, 1, 5, 7.275073e+04, 5.334920e+02 
2.100000e-01, 0.000000, 0.000000, 0, 1, 6, -2.926906e+01, -4.454534e-01 
2.100000e-01, 0.000000, 0.000000, 0, 2, 1, -7.143849e-02, -9.426659e-04 
2.100000e-01, 0.000000, 0.000000, 0, 2, 2, 6.451385e+03, 5.091225e+00 
2.100000e-01, 0.000000, 0.000000, 0, 2, 3, 2.765935e-01, 1.996076e-01 
2.100000e-01, 0.000000, 0.000000, 0, 2, 4, -1.536050e+04, -1.781512e+01 
2.100000e-01, 0.000000, 0.000000, 0, 2, 5, -7.385787e+00, 1.868579e+00 
2.100000e-01, 0.000000, 0.000000, 0, 2, 6, 9.189818e+04, 2.355678e+01 
2.100000e-01, 0.000000, 0.000000, 0, 3, 1, 4.308017e+02, -2.618960e+00 
2.100000e-01, 0.000000, 0.000000, 0, 3, 2, 1.082996e+00, 1.225574e+00 
2.100000e-01, 0.000000, 0.000000, 0, 3, 3, 3.916488e+04, 9.679179e+03 
2.100000e-01, 0.000000, 0.000000, 0, 3, 4, 1.517932e+01, 6.796904e+00 
2.100000e-01, 0.000000, 0.000000, 0, 3, 5, 5.048387e+05, 1.067472e+05 
2.100000e-01, 0.000000, 0.000000, 0, 3, 6, 1.696030e+02, 1.156581e+02 
2.100000e-01, 0.000000, 0.000000, 0, 4, 1, -1.026279e-01, -2.180949e-03 
2.100000e-01, 0.000000, 0.000000, 0, 4, 2, -1.553694e+04, -1.756674e+01 
2.100000e-01, 0.000000, 0.000000, 0, 4, 3, 6.248463e+00, 1.994225e+00 
2.100000e-01, 0.000000, 0.000000, 0, 4, 4, 1.229046e+05, 6.439151e+01 
2.100000e-01, 0.000000, 0.000000, 0, 4, 5, 6.626690e+01, 2.139233e+01 
2.100000e-01, 0.000000, 0.000000, 0, 4, 6, 4.278549e+05, -6.975691e+01 
2.100000e-01, 0.000000, 0.000000, 0, 5, 1, 7.304959e+04, 5.638035e+02 
2.100000e-01, 0.000000, 0.000000, 0, 5, 2, -3.856347e+01, 1.097357e+01 
2.100000e-01, 0.000000, 0.000000, 0, 5, 3, 5.008091e+05, 1.039794e+05 
2.100000e-01, 0.000000, 0.000000, 0, 5, 4, 1.565164e+02, 6.866085e+01 
2.100000e-01, 0.000000, 0.000000, 0, 5, 5, 3.675852e+07, 1.367401e+06 
2.100000e-01, 0.000000, 0.000000, 0, 5, 6, -3.400543e+02, 1.098596e+03 
2.100000e-01, 0.000000, 0.000000, 0, 6, 1, -6.048376e+00, -7.662617e-02 
2.100000e-01, 0.000000, 0.000000, 0, 6, 2, 9.205127e+04, 2.551113e+01 
2.100000e-01, 0.000000, 0.000000, 0, 6, 3, 2.870066e+01, 1.823154e+01 
2.100000e-01, 0.000000, 0.000000, 0, 6, 4, 4.210571e+05, -7.364966e+01 
2.100000e-01, 0.000000, 0.000000, 0, 6, 5, -6.175506e+02, 1.744107e+02 
2.100000e-01, 0.000000, 0.000000, 0, 6, 6, 9.660570e+06, 2.717988e+02 
2.100000e-01, 45.000000, 0.000000, 0, 1, 1, 0.000000e+00, 0.000000e+00 
2.100000e-01, 45.000000, 0.000000, 0, 1, 2, 0.000000e+00, 0.000000e+00 
2.100000e-01, 45.000000, 0.000000, 0, 1, 3, 0.000000e+00, 0.000000e+00 
2.100000e-01, 45.000000, 0.000000, 0, 1, 4, 0.000000e+00, 0.000000e+00 
2.100000e-01, 45.000000, 0.000000, 0, 1, 5, 0.000000e+00, 0.000000e+00 
2.100000e-01, 45.000000, 0.000000, 0, 1, 6, 0.000000e+00, 0.000000e+00 
2.100000e-01, 45.000000, 0.000000, 0, 2, 1, 0.000000e+00, 0.000000e+00 
2.100000e-01, 45.000000, 0.000000, 0, 2, 2, 0.000000e+00, 0.000000e+00 
2.100000e-01, 45.000000, 0.000000, 0, 2, 3, 0.000000e+00, 0.000000e+00 
2.100000e-01, 45.000000, 0.000000, 0, 2, 4, 0.000000e+00, 0.000000e+00 
2.100000e-01, 45.000000, 0.000000, 0, 2, 5, 0.000000e+00, 0.000000e+00 
2.100000e-01, 45.000000, 0.000000, 0, 2, 6, 0.000000e+00, 0.000000e+00 
2.100000e-01, 45.000000, 0.000000, 0, 3, 1, 0.000000e+00, 0.000000e+00 
2.100000e-01, 45.000000, 0.000000, 0, 3, 2, 0.000000e+00, 0.000000e+00 
2.100000e-01, 45.000000, 0.000000, 0, 3, 3, 0.000000e+00, 0.000000e+00 
2.100000e-01, 45.000000, 0.000000, 0, 3, 4, 0.000000e+00, 0.000000e+00 
2.100000e-01, 45.000000, 0.000000, 0, 3, 5, 0.000000e+00, 0.000000e+00 
2.100000e-01, 45.000000, 0.000000, 0, 3, 6, 0.000000e+00, 0.000000e+00 
2.100000e-01, 45.000000, 0.000000, 0, 4, 1, 0.000000e+00, 0.000000e+00 
2.100000e-01, 45.000000, 0.000000, 0, 4, 2, 0.000000e+00, 0.000000e+00 
2.100000e-01, 45.000000, 0.000000, 0, 4, 3, 0.000000e+00, 0.000000e+00 
2.100000e-01, 45.000000, 0.000000, 0, 4, 4, 0.000000e+00, 0.000000e+00 
2.100000e-01, 45.000000, 0.000000, 0, 4, 5, 0.000000e+00, 0.000000e+00 
2.100000e-01, 45.000000, 0.000000, 0, 4, 6, 0.000000e+00, 0.000000e+00 
2.100000e-01, 45.000000, 0.000000, 0, 5, 1, 0.000000e+00, 0.000000e+00 
2.100000e-01, 45.000000, 0.000000, 0, 5, 2, 0.000000e+00, 0.000000e+00 
2.100000e-01, 45.000000, 0.000000, 0, 5, 3, 0.000000e+00, 0.000000e+00 
2.100000e-01, 45.000000, 0.000000, 0, 5, 4, 0.000000e+00, 0.000000e+00 
2.100000e-01, 45.000000, 0.000000, 0, 5, 5, 0.000000e+00, 0.000000e+00 
2.100000e-01, 45.000000, 0.000000, 0, 5, 6, 0.000000e+00, 0.000000e+00 
2.100000e-01, 45.000000, 0.000000, 0, 6, 1, 0.000000e+00, 0.000000e+00 
2.100000e-01, 45.000000, 0.000000, 0, 6, 2, 0.000000e+00, 0.000000e+00 
2.100000e-01, 45.000000, 0.000000, 0, 6, 3, 0.000000e+00, 0.000000e+00 
2.100000e-01, 45.000000, 0.000000, 0, 6, 4, 0.000000e+00, 0.000000e+00 
2.100000e-01, 45.000000, 0.000000, 0, 6, 5, 0.000000e+00, 0.000000e+00 
2.100000e-01, 45.000000, 0.000000, 0, 6, 6, 0.000000e+00, 0.000000e+00 
2.100000e-01, 90.000000, 0.000000, 0, 1, 1, 0.000000e+00, 0.000000e+00 
2.100000e-01, 90.000000, 0.000000, 0, 1, 2, 0.000000e+00, 0.000000e+00 
2.100000e-01, 90.000000, 0.000000, 0, 1, 3, 0.000000e+00, 0.000000e+00 
2.100000e-01, 90.000000, 0.000000, 0, 1, 4, 0.000000e+00, 0.000000e+00 
2.100000e-01, 90.000000, 0.000000, 0, 1, 5, 0.000000e+00, 0.000000e+00 
2.100000e-01, 90.000000, 0.000000, 0, 1, 6, 0.000000e+00, 0.000000e+00 
2.100000e-01, 90.000000, 0.000000, 0, 2, 1, 0.000000e+00, 0.000000e+00 
2.100000e-01, 90.000000, 0.000000, 0, 2, 2, 0.000000e+00, 0.000000e+00 
2.100000e-01, 90.000000, 0.000000, 0, 2, 3, 0.000000e+00, 0.000000e+00 
2.100000e-01, 90.000000, 0.000000, 0, 2, 4, 0.000000e+00, 0.000000e+00 
2.100000e-01, 90.000000, 0.000000, 0, 2, 5, 0.000000e+00, 0.000000e+00 
2.100000e-01, 90.000000, 0.000000, 0, 2, 6, 0.000000e+00, 0.000000e+00 
2.100000e-01, 90.000000, 0.000000, 0, 3, 1, 0.000000e+00, 0.000000e+00 
2.100000e-01, 90.000000, 0.000000, 0, 3, 2, 0.000000e+00, 0.000000e+00 
2.100000e-01, 90.000000, 0.000000, 0, 3, 3, 0.000000e+00, 0.000000e+00 
2.100000e-01, 90.000000, 0.000000, 0, 3, 4, 0.000000e+00, 0.000000e+00 
2.100000e-01, 90.000000, 0.000000, 0, 3, 5, 0.000000e+00, 0.000000e+00 
2.100000e-01, 90.000000, 0.000000, 0, 3, 6, 0.000000e+00, 0.000000e+00 
2.100000e-01, 90.000000, 0.000000, 0, 4, 1, 0.000000e+00, 0.000000e+00 
2.100000e-01, 90.000000, 0.000000, 0, 4, 2, 0.000000e+00, 0.000000e+00 
2.100000e-01, 90.000000, 0.000000, 0, 4, 3, 0.000000e+00, 0.000000e+00 
2.100000e-01, 90.000000, 0.000000, 0, 4, 4, 0.000000e+00, 0.000000e+00 
2.100000e-01, 90.000000, 0.000000, 0, 4, 5, 0.000000e+00, 0.000000e+00 
2.100000e-01, 90.000000, 0.000000, 0, 4, 6, 0.000000e+00, 0.000000e+00 
2.100000e-01, 90.000000, 0.000000, 0, 5, 1, 0.000000e+00, 0.000000e+00 
2.100000e-01, 90.000000, 0.000000, 0, 5, 2, 0.000000e+00, 0.000000e+00 
2.100000e-01, 90.000000, 0.000000, 0, 5, 3, 0.000000e+00, 0.000000e+00 
2.100000e-01, 90.000000, 0.000000, 0, 5, 4, 0.000000e+00, 0.000000e+00 
2.100000e-01, 90.000000, 0.000000, 0, 5, 5, 0.000000e+00, 0.000000e+00 
2.100000e-01, 90.000000, 0.000000, 0, 5, 6, 0.000000e+00, 0.000000e+00 
2.100000e-01, 90.000000, 0.000000, 0, 6, 1, 0.000000e+00, 0.000000e+00 
2.100000e-01, 90.000000, 0.000000, 0, 6, 2, 0.000000e+00, 0.000000e+00 
2.100000e-01, 90.000000, 0.000000, 0, 6, 3, 0.000000e+00, 0.000000e+00 
2.100000e-01, 90.000000, 0.000000, 0, 6, 4, 0.000000e+00, 0.000000e+00 
2.100000e-01, 90.000000, 0.000000, 0, 6, 5, 0.000000e+00, 0.000000e+00 
2.100000e-01, 90.000000, 0.000000, 0, 6, 6, 0.000000e+00, 0.000000e+00 
2.100000e-01, 135.000000, 0.000000, 0, 1, 1, 0.000000e+00, 0.000000e+00 
2.100000e-01, 135.000000, 0.000000, 0, 1, 2, 0.000000e+00, 0.000000e+00 
2.100000e-01, 135.000000, 0.000000, 0, 1, 3, 0.000000e+00, 0.000000e+00 
2.100000e-01, 135.000000, 0.000000, 0, 1, 4, 0.000000e+00, 0.000000e+00 
2.100000e-01, 135.000000, 0.000000, 0, 1, 5, 0.000000e+00, 0.000000e+00 
2.100000e-01, 135.000000, 0.000000, 0, 1, 6, 0.000000e+00, 0.000000e+00 
2.100000e-01, 135.000000, 0.000000, 0, 2, 1, 0.000000e+00, 0.000000e+00 
2.100000e-01, 135.000000, 0.000000, 0, 2, 2, 0.000000e+00, 0.000000e+00 
2.100000e-01, 135.000000, 0.000000, 0, 2, 3, 0.000000e+00, 0.000000e+00 
2.100000e-01, 135.000000, 0.000000, 0, 2, 4, 0.000000e+00, 0.000000e+00 
2.100000e-01, 135.000000, 0.000000, 0, 2, 5, 0.000000e+00, 0.000000e+00 
2.100000e-01, 135.000000, 0.000000, 0, 2, 6, 0.000000e+00, 0.000000e+00 
2.100000e-01, 135.000000, 0.000000, 0, 3, 1, 0.000000e+00, 0.000000e+00 
2.100000e-01, 135.000000, 0.000000, 0, 3, 2, 0.000000e+00, 0.000000e+00 
2.100000e-01, 135.000000, 0.000000, 0, 3, 3, 0.000000e+00, 0.000000e+00 
2.100000e-01, 135.000000, 0.000000, 0, 3, 4, 0.000000e+00, 0.000000e+00 
2.100000e-01, 135.000000, 0.000000, 0, 3, 5, 0.000000e+00, 0.000000e+00 
2.100000e-01, 135.000000, 0.000000, 0, 3, 6, 0.000000e+00, 0.000000e+00 
2.100000e-01, 135.000000, 0.000000, 0, 4, 1, 0.000000e+00, 0.000000e+00 
2.100000e-01, 135.000000, 0.000000, 0, 4, 2, 0.000000e+00, 0.000000e+00 
2.100000e-01, 135.000000, 0.000000, 0, 4, 3, 0.000000e+00, 0.000000e+00 
2.100000e-01, 135.000000, 0.000000, 0, 4, 4, 0.000000e+00, 0.000000e+00 
2.100000e-01, 135.000000, 0.000000, 0, 4, 5, 0.000000e+00, 0.000000e+00 
2.100000e-01, 135.000000, 0.000000, 0, 4, 6, 0.000000e+00, 0.000000e+00 
2.100000e-01, 135.000000, 0.000000, 0, 5, 1, 0.000000e+00, 0.000000e+00 
2.100000e-01, 135.000000, 0.000000, 0, 5, 2, 0.000000e+00, 0.000000e+00 
2.100000e-01, 135.000000, 0.000000, 0, 5, 3, 0.000000e+00, 0.000000e+00 
2.100000e-01, 135.000000, 0.000000, 0, 5, 4, 0.000000e+00, 0.000000e+00 
2.100000e-01, 135.000000, 0.000000, 0, 5, 5, 0.000000e+00, 0.000000e+00 
2.100000e-01, 135.000000, 0.000000, 0, 5, 6, 0.000000e+00, 0.000000e+00 
2.100000e-01, 135.000000, 0.000000, 0, 6, 1, 0.000000e+00, 0.000000e+00 
2.100000e-01, 135.000000, 0.000000, 0, 6, 2, 0.000000e+00, 0.000000e+00 
2.100000e-01, 135.000000, 0.000000, 0, 6, 3, 0.000000e+00, 0.000000e+00 
2.100000e-01, 135.000000, 0.000000, 0, 6, 4, 0.000000e+00, 0.000000e+00 
2.100000e-01, 135.000000, 0.000000, 0, 6, 5, 0.000000e+00, 0.000000e+00 
2.100000e-01, 135.000000, 0.000000, 0, 6, 6, 0.000000e+00, 0.000000e+00 
2.100000e-01, 180.000000, 0.000000, 0, 1, 1, 0.000000e+00, 0.000000e+00 
2.100000e-01, 180.000000, 0.000000, 0, 1, 2, 0.000000e+00, 0.000000e+00 
2.100000e-01, 180.000000, 0.000000, 0, 1, 3, 0.000000e+00, 0.000000e+00 
2.100000e-01, 180.000000, 0.000000, 0, 1, 4, 0.000000e+00, 0.000000e+00 
2.100000e-01, 180.000000, 0.000000, 0, 1, 5, 0.000000e+00, 0.000000e+00 
2.100000e-01, 180.000000, 0.000000, 0, 1, 6, 0.000000e+00, 0.000000e+00 
2.100000e-01, 180.000000, 0.000000, 0, 2, 1, 0.000000e+00, 0.000000e+00 
2.100000e-01, 180.000000, 0.000000, 0, 2, 2, 0.000000e+00, 0.000000e+00 
2.100000e-01, 180.000000, 0.000000, 0, 2, 3, 0.000000e+00, 0.000000e+00 
2.100000e-01, 180.000000, 0.000000, 0, 2, 4, 0.000000e+00, 0.000000e+00 
2.100000e-01, 180.000000, 0.000000, 0, 2, 5, 0.000000e+00, 0.000000e+00 
2.100000e-01, 180.000000, 0.000000, 0, 2, 6, 0.000000e+00, 0.000000e+00 
2.100000e-01, 180.000000, 0.000000, 0, 3, 1, 0.000000e+00, 0.000000e+00 
2.100000e-01, 180.000000, 0.000000, 0, 3, 2, 0.000000e+00, 0.000000e+00 
2.100000e-01, 180.000000, 0.000000, 0, 3, 3, 0.000000e+00, 0.000000e+00 
2.100000e-01, 180.000000, 0.000000, 0, 3, 4, 0.000000e+00, 0.000000e+00 
2.100000e-01, 180.000000, 0.000000, 0, 3, 5, 0.000000e+00, 0.000000e+00 
2.100000e-01, 180.000000, 0.000000, 0, 3, 6, 0.000000e+00, 0.000000e+00 
2.100000e-01, 180.000000, 0.000000, 0, 4, 1, 0.000000e+00, 0.000000e+00 
2.100000e-01, 180.000000, 0.000000, 0, 4, 2, 0.000000e+00, 0.000000e+00 
2.100000e-01, 180.000000, 0.000000, 0, 4, 3, 0.000000e+00, 0.000000e+00 
2.100000e-01, 180.000000, 0.000000, 0, 4, 4, 0.000000e+00, 0.000000e+00 
2.100000e-01, 180.000000, 0.000000, 0, 4, 5, 0.000000e+00, 0.000000e+00 
2.100000e-01, 180.000000, 0.000000, 0, 4, 6, 0.000000e+00, 0.000000e+00 
2.100000e-01, 180.000000, 0.000000, 0, 5, 1, 0.000000e+00, 0.000000e+00 
2.100000e-01, 180.000000, 0.000000, 0, 5, 2, 0.000000e+00, 0.000000e+00 
2.100000e-01, 180.000000, 0.000000, 0, 5, 3, 0.000000e+00, 0.000000e+00 
2.100000e-01, 180.000000, 0.000000, 0, 5, 4, 0.000000e+00, 0.000000e+00 
2.100000e-01, 180.000000, 0.000000, 0, 5, 5, 0.000000e+00, 0.000000e+00 
2.100000e-01, 180.000000, 0.000000, 0, 5, 6, 0.000000e+00, 0.000000e+00 
2.100000e-01, 180.000000, 0.000000, 0, 6, 1, 0.000000e+00, 0.000000e+00 
2.100000e-01, 180.000000, 0.000000, 0, 6, 2, 0.000000e+00, 0.000000e+00 
2.100000e-01, 180.000000, 0.000000, 0, 6, 3, 0.000000e+00, 0.000000e+00 
2.100000e-01, 180.000000, 0.000000, 0, 6, 4, 0.000000e+00, 0.000000e+00 
2.100000e-01, 180.000000, 0.000000, 0, 6, 5, 0.000000e+00, 0.000000e+00 
2.100000e-01, 180.000000, 0.000000, 0, 6, 6, 0.000000e+00, 0.000000e+00 
2.100000e-01, 225.000000, 0.000000, 0, 1, 1, 0.000000e+00, 0.000000e+00 
2.100000e-01, 225.000000, 0.000000, 0, 1, 2, 0.000000e+00, 0.000000e+00 
2.100000e-01, 225.000000, 0.000000, 0, 1, 3, 0.000000e+00, 0.000000e+00 
2.100000e-01, 225.000000, 0.000000, 0, 1, 4, 0.000000e+00, 0.000000e+00 
2.100000e-01, 225.000000, 0.000000, 0, 1, 5, 0.000000e+00, 0.000000e+00 
2.100000e-01, 225.000000, 0.000000, 0, 1, 6, 0.000000e+00, 0.000000e+00 
2.100000e-01, 225.000000, 0.000000, 0, 2, 1, 0.000000e+00, 0.000000e+00 
2.100000e-01, 225.000000, 0.000000, 0, 2, 2, 0.000000e+00, 0.000000e+00 
2.100000e-01, 225.000000, 0.000000, 0, 2, 3, 0.000000e+00, 0.000000e+00 
2.100000e-01, 225.000000, 0.000000, 0, 2, 4, 0.000000e+00, 0.000000e+00 
2.100000e-01, 225.000000, 0.000000, 0, 2, 5, 0.000000e+00, 0.000000e+00 
2.100000e-01, 225.000000, 0.000000, 0, 2, 6, 0.000000e+00, 0.000000e+00 
2.100000e-01, 225.000000, 0.000000, 0, 3, 1, 0.000000e+00, 0.000000e+00 
2.100000e-01, 225.000000, 0.000000, 0, 3, 2, 0.000000e+00, 0.000000e+00 
2.100000e-01, 225.000000, 0.000000, 0, 3, 3, 0.000000e+00, 0.000000e+00 
2.100000e-01, 225.000000, 0.000000, 0, 3, 4, 0.000000e+00, 0.000000e+00 
2.100000e-01, 225.000000, 0.000000, 0, 3, 5, 0.000000e+00, 0.000000e+00 
2.100000e-01, 225.000000, 0.000000, 0, 3, 6, 0.000000e+00, 0.000000e+00 
2.100000e-01, 225.000000, 0.000000, 0, 4, 1, 0.000000e+00, 0.000000e+00 
2.100000e-01, 225.000000, 0.000000, 0, 4, 2, 0.000000e+00, 0.000000e+00 
2.100000e-01, 225.000000, 0.000000, 0, 4, 3, 0.000000e+00, 0.000000e+00 
2.100000e-01, 225.000000, 0.000000, 0, 4, 4, 0.000000e+00, 0.000000e+00 
2.100000e-01, 225.000000, 0.000000, 0, 4, 5, 0.000000e+00, 0.000000e+00 
2.100000e-01, 225.000000, 0.000000, 0, 4, 6, 0.000000e+00, 0.000000e+00 
2.100000e-01, 225.000000, 0.000000, 0, 5, 1, 0.000000e+00, 0.000000e+00 
2.100000e-01, 225.000000, 0.000000, 0, 5, 2, 0.000000e+00, 0.000000e+00 
2.100000e-01, 225.000000, 0.000000, 0, 5, 3, 0.000000e+00, 0.000000e+00 
2.100000e-01, 225.000000, 0.000000, 0, 5, 4, 0.000000e+00, 0.000000e+00 
2.100000e-01, 225.000000, 0.000000, 0, 5, 5, 0.000000e+00, 0.000000e+00 
2.100000e-01, 225.000000, 0.000000, 0, 5, 6, 0.000000e+00, 0.000000e+00 
2.100000e-01, 225.000000, 0.000000, 0, 6, 1, 0.000000e+00, 0.000000e+00 
2.100000e-01, 225.000000, 0.000000, 0, 6, 2, 0.000000e+00, 0.000000e+00 
2.100000e-01, 225.000000, 0.000000, 0, 6, 3, 0.000000e+00, 0.000000e+00 
2.100000e-01, 225.000000, 0.000000, 0, 6, 4, 0.000000e+00, 0.000000e+00 
2.100000e-01, 225.000000, 0.000000, 0, 6, 5, 0.000000e+00, 0.000000e+00 
2.100000e-01, 225.000000, 0.000000, 0, 6, 6, 0.000000e+00, 0.000000e+00 
2.100000e-01, 270.000000, 0.000000, 0, 1, 1, 0.000000e+00, 0.000000e+00 
2.100000e-01, 270.000000, 0.000000, 0, 1, 2, 0.000000e+00, 0.000000e+00 
2.100000e-01, 270.000000, 0.000000, 0, 1, 3, 0.000000e+00, 0.000000e+00 
2.100000e-01, 270.000000, 0.000000, 0, 1, 4, 0.000000e+00, 0.000000e+00 
2.100000e-01, 270.000000, 0.000000, 0, 1, 5, 0.000000e+00, 0.000000e+00 
2.100000e-01, 270.000000, 0.000000, 0, 1, 6, 0.000000e+00, 0.000000e+00 
2.100000e-01, 270.000000, 0.000000, 0, 2, 1, 0.000000e+00, 0.000000e+00 
2.100000e-01, 270.000000, 0.000000, 0, 2, 2, 0.000000e+00, 0.000000e+00 
2.100000e-01, 270.000000, 0.000000, 0, 2, 3, 0.000000e+00, 0.000000e+00 
2.100000e-01, 270.000000, 0.000000, 0, 2, 4, 0.000000e+00, 0.000000e+00 
2.100000e-01, 270.000000, 0.000000, 0, 2, 5, 0.000000e+00, 0.000000e+00 
2.100000e-01, 270.000000, 0.000000, 0, 2, 6, 0.000000e+00, 0.000000e+00 
2.100000e-01, 270.000000, 0.000000, 0, 3, 1, 0.000000e+00, 0.000000e+00 
2.100000e-01, 270.000000, 0.000000, 0, 3, 2, 0.000000e+00, 0.000000e+00 
2.100000e-01, 270.000000, 0.000000, 0, 3, 3, 0.000000e+00, 0.000000e+00 
2.100000e-01, 270.000000, 0.000000, 0, 3, 4, 0.000000e+00, 0.000000e+00 
2.100000e-01, 270.000000, 0.000000, 0, 3, 5, 0.000000e+00, 0.000000e+00 
2.100000e-01, 270.000000, 0.000000, 0, 3, 6, 0.000000e+00, 0.000000e+00 
2.100000e-01, 270.000000, 0.000000, 0, 4, 1, 0.000000e+00, 0.000000e+00 
2.100000e-01, 270.000000, 0.000000, 0, 4, 2, 0.000000e+00, 0.000000e+00 
2.100000e-01, 270.000000, 0.000000, 0, 4, 3, 0.000000e+00, 0.000000e+00 
2.100000e-01, 270.000000, 0.000000, 0, 4, 4, 0.000000e+00, 0.000000e+00 
2.100000e-01, 270.000000, 0.000000, 0, 4, 5, 0.000000e+00, 0.000000e+00 
2.100000e-01, 270.000000, 0.000000, 0, 4, 6, 0.000000e+00, 0.000000e+00 
2.100000e-01, 270.000000, 0.000000, 0, 5, 1, 0.000000e+00, 0.000000e+00 
2.100000e-01, 270.000000, 0.000000, 0, 5, 2, 0.000000e+00, 0.000000e+00 
2.100000e-01, 270.000000, 0.000000, 0, 5, 3, 0.000000e+00, 0.000000e+00 
2.100000e-01, 270.000000, 0.000000, 0, 5, 4, 0.000000e+00, 0.000000e+00 
2.100000e-01, 270.000000, 0.000000, 0, 5, 5, 0.000000e+00, 0.000000e+00 
2.100000e-01, 270.000000, 0.000000, 0, 5, 6, 0.000000e+00, 0.000000e+00 
2.100000e-01, 270.000000, 0.000000, 0, 6, 1, 0.000000e+00, 0.000000e+00 
2.100000e-01, 270.000000, 0.000000, 0, 6, 2, 0.000000e+00, 0.000000e+00 
2.100000e-01, 270.000000, 0.000000, 0, 6, 3, 0.000000e+00, 0.000000e+00 
2.100000e-01, 270.000000, 0.000000, 0, 6, 4, 0.000000e+00, 0.000000e+00 
2.100000e-01, 270.000000, 0.000000, 0, 6, 5, 0.000000e+00, 0.000000e+00 
2.100000e-01, 270.000000, 0.000000, 0, 6, 6, 0.000000e+00, 0.000000e+00 
2.100000e-01, 315.000000, 0.000000, 0, 1, 1, 0.000000e+00, 0.000000e+00 
2.100000e-01, 315.000000, 0.000000, 0, 1, 2, 0.000000e+00, 0.000000e+00 
2.100000e-01, 315.000000, 0.000000, 0, 1, 3, 0.000000e+00, 0.000000e+00 
2.100000e-01, 315.000000, 0.000000, 0, 1, 4, 0.000000e+00, 0.000000e+00 
2.100000e-01, 315.000000, 0.000000, 0, 1, 5, 0.000000e+00, 0.000000e+00 
2.100000e-01, 315.000000, 0.000000, 0, 1, 6, 0.000000e+00, 0.000000e+00 
2.100000e-01, 315.000000, 0.000000, 0, 2, 1, 0.000000e+00, 0.000000e+00 
2.100000e-01, 315.000000, 0.000000, 0, 2, 2, 0.000000e+00, 0.000000e+00 
2.100000e-01, 315.000000, 0.000000, 0, 2, 3, 0.000000e+00, 0.000000e+00 
2.100000e-01, 315.000000, 0.000000, 0, 2, 4, 0.000000e+00, 0.000000e+00 
2.100000e-01, 315.000000, 0.000000, 0, 2, 5, 0.000000e+00, 0.000000e+00 
2.100000e-01, 315.000000, 0.000000, 0, 2, 6, 0.000000e+00, 0.000000e+00 
2.100000e-01, 315.000000, 0.000000, 0, 3, 1, 0.000000e+00, 0.000000e+00 
