timestamp,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z
1746727283.5923374,3.12367836373912,1.9967121228479667,-0.001945292670412476,0.5028098560623265,0.01595131708640072,-0.0004994145633743381
1746727283.6923428,3.1617385856256814,2.029605555025354,-0.0020533953773553336,0.5027603328704149,0.016083640195246756,-0.0005068577491266892
1746727283.7923422,3.2000315614331796,2.062213048614976,-0.0020754814970305353,0.5025979280680172,0.016545557594616643,-0.0004935846455320165
1746727283.892352,3.238526358934873,2.0945514076253664,-0.002011192945028117,0.502330292207119,0.017202458003541293,-0.00046032061437612675
1746727283.9923348,3.2772028278107794,2.126626279523194,-0.0018636685791286552,0.5019694510531022,0.017874345663960605,-0.0004086274034450706
1746727284.092351,3.3160528321761933,2.158430445663773,-0.0016394585312358712,0.5015312932181458,0.018387065629599735,-0.00034083600120450076
1746727284.1923342,3.3550784265518137,2.1899459851665983,-0.0013483417228353336,0.5010348473655929,0.018616965250932784,-0.0002599384167628814
1746727284.2923195,3.394287871577704,2.221149433585535,-0.0010030045434478933,0.5005013947824167,0.018518298467380456,-0.00016944543820207115
1746727284.3923492,3.4336907720536956,2.2520184062314086,-0.0006185106731371141,0.4999534795722804,0.01812950050720078,-7.32206696450696e-05
1746727284.4923213,3.4732937948997202,2.2825377362856654,-0.0002115484730855934,0.4994138850387467,0.01755036277644177,2.4697341548926258e-05
1746727284.5923693,3.5130981782523434,2.3127033304677473,0.00020045928488998915,0.498904640427094,0.01691484333679596,0.00012027346843639807
1746727284.692324,3.553098877628538,2.342523746653962,0.0006002528358227349,0.498446109960017,0.016356105891374286,0.00020964527823274056
1746727284.792314,3.593285950322456,2.3720184281140733,0.0009715311174047763,0.49805620128103606,0.015966886535015826,0.00028927601333839813
1746727284.89232,3.63364748803837,2.4012133611380047,0.001299600850508647,0.4977497141238952,0.015782413425389143,0.00035608681153006134
1746727284.9923482,3.6741727536734072,2.4301360083836534,0.001571894739797428,0.49753783717756267,0.0157783241932305,0.0004075659014316365
1746727285.0923476,3.71485467481673,2.458810813259225,0.0017783810393375303,0.4974277945506509,0.015895569381152535,0.0004418536559340704
1746727285.1923165,3.755691514629183,2.487255655686874,0.001911869502409249,0.49742264126193175,0.016016839494829203,0.00045780273664352693
1746727285.2923143,3.7966886007157585,2.51547801795197,0.001968185131303756,0.49752120667602817,0.016035372257608323,0.0004550126563459491
1746727285.3923368,3.8378552123158047,2.543478607631723,0.0019462065475731288,0.49771818348214375,0.015893747132964448,0.0004338383358244279
1746727285.4923546,3.879202061366227,2.5712543491600957,0.0018478227595712365,0.4980043668435777,0.01557294753414106,0.00039537097229825946
1746727285.592326,3.9207387579379565,2.5988016736854083,0.0016778194560654472,0.4983670441660282,0.01509634817154691,0.0003413902606281554
1746727285.6923532,3.962471536778569,2.6261196707264998,0.0014437047788513323,0.4987905276162712,0.014520424495957513,0.00027428851083114266
1746727285.7923348,4.0044018110899655,2.653212154795674,0.0011554605004099865,0.49925681321902793,0.0139180552461699,0.00019696875327969557
1746727285.8923237,4.0465257569688005,2.6800882351682667,0.0008251930808549414,0.4997463411201891,0.013358950221698272,0.00011272068879106042
1746727285.9923182,4.08883494042934,2.7067612782576465,0.00046667159565914277,0.5002388233714242,0.012892153542893617,2.5079980241427754e-05
1746727286.0923374,4.131317691572831,2.733246677557083,9.476428747107448e-05,0.500714099862902,0.012535884044282367,-6.232238648668869e-05
1746727286.1923282,4.173960748239712,2.759559195484279,-0.00027519337550654,0.5011529805858242,0.012278353268177986,-0.0001459132673672446
1746727286.2923203,4.2167508130614335,2.7857104830265476,-0.000628059317924261,0.5015380339890664,0.012077774079087113,-0.000222325690365236
1746727286.3923252,4.25967580031412,2.811707184854878,-0.000949540418348473,0.5018542856863882,0.011883560038525438,-0.00028853556644229447
1746727286.4923449,4.302725017311781,2.8375509851189173,-0.0012268118205950355,0.5020897983341067,0.011645140558439323,-0.0003419809763419718
1746727286.5923638,4.345889164842398,2.863239106434778,-0.0014490660968832598,0.5022361119804006,0.011327810285775725,-0.00038065959218976954
1746727286.692337,4.389159426619224,2.8887665543966192,-0.0016079634774599446,0.5022885315517925,0.010922464659979043,-0.00040320100536891305
1746727286.7923257,4.4325265324675405,2.914128555764619,-0.0016979515431517003,0.5022462557386523,0.010449327507658163,-0.0004089120302106885
1746727286.8923662,4.475980132141942,2.939322537511097,-0.0017164412718784175,0.5021123477672338,0.009930710111706306,-0.0003977941457654921
1746727286.9923177,4.519509220718935,2.9643482296461703,-0.0016638459985111702,0.5018935534420766,0.009400862685697052,-0.00037053312816374745
1746727287.0923235,4.563101635838429,2.9892094030108978,-0.0015434960899382768,0.5015999756200901,0.008901664940253051,-0.00032846164026750535
1746727287.1923509,4.60674467541194,3.0139134958111935,-0.0013614336808539503,0.5012446202138648,0.008461785813909018,-0.00027349667256063395
1746727287.2923255,4.650426090074212,3.038470404084012,-0.001126109251508221,0.5008428325438817,0.00809386997458436,-0.00020805449160722018
1746727287.3923514,4.694135160828937,3.06289093013661,-0.0008479926570268923,0.5004116462875765,0.007788597644634225,-0.00013494648213009593
1746727287.4924078,4.737863770552013,3.087185042032015,-0.0005391138557464116,0.4999690709077829,0.007522970556575875,-5.726005585500245e-05
1746727287.5923195,4.7816068088129935,3.111361178299138,-0.00021255321595360836,0.4995333462114001,0.007268719564680871,2.1770547688764465e-05
1746727287.6923246,4.825362281699233,3.1354259317503295,0.00011809939902696743,0.4991221948012162,0.006998105844354149,9.889819396482094e-05
1746727287.7923217,4.869130956315707,3.1593844526801598,0.0004392938930489887,0.4987521035872444,0.006693557941152845,0.00017099589232677016
1746727287.8923202,4.912915710938667,3.1832412771033924,0.0007380587087639838,0.4984376642948529,0.006345071321317131,0.00023518335396343417
1746727287.992362,4.956720909114741,3.2070010009464225,0.0010025102424403136,0.49819100022671453,0.0059574620404365675,0.00028894179185018977
1746727288.0924263,5.000551354320918,3.2306696634643477,0.001222313503663226,0.4980213022014408,0.00554914328947618,0.0003302123107205651
1746727288.1923594,5.04441164198273,3.2542553160679364,0.0013890790509801573,0.49793449167264464,0.005142856478039513,0.00035747399158551153
1746727288.2923193,5.088305540326414,3.2777684948853048,0.0014966765177961546,0.4979330230939254,0.004775291269434049,0.0003697987444791571
1746727288.3923228,5.132235264053884,3.3012228844164935,0.0015414533023903104,0.49801583122402754,0.004479995326511433,0.00036688108593224163
1746727288.4923406,5.176203017214632,3.3246316395257307,0.0015223561946752229,0.49817842328499545,0.004206307950548354,0.00034904201099849024
1746727288.5923302,5.220213485013614,3.3480018894701287,0.0014409412523500727,0.4984131099124304,0.003916320577742487,0.0003172072104367337
1746727288.6923475,5.264270708175152,3.3713400808956595,0.0013012654488341975,0.498709362202593,0.003625889007106236,0.0002728611200593634
1746727288.792325,5.308376947772998,3.3946536156235276,0.0011096974425753347,0.4990542790373939,0.0033479788538051955,0.00021797893016984763
1746727288.8923595,5.352533025063491,3.41794975725041,0.0008746424241953134,0.4994331451462428,0.003084406728787361,0.0001549394466471374
1746727288.9923494,5.396738573469111,3.4412348187500714,0.0006061843876046315,0.4998300558234449,0.0028315368453631206,8.642263153872116e-05
