FRQ, BETA, SPEED, GROUP, I, J, Added Mass, Radiation Damping 
9.000000e-02, 0.000000, 0.000000, 0, 3, 1, 1.151806e+04, -1.613533e+02 
9.000000e-02, 0.000000, 0.000000, 0, 3, 2, 8.259387e-01, 2.665647e-01 
9.000000e-02, 0.000000, 0.000000, 0, 3, 3, 8.161724e+05, 1.040840e+05 
9.000000e-02, 0.000000, 0.000000, 0, 3, 4, 5.603557e+00, -5.091818e-01 
9.000000e-02, 0.000000, 0.000000, 0, 3, 5, -1.350818e+06, 5.358842e+03 
9.000000e-02, 0.000000, 0.000000, 0, 3, 6, -3.777911e+02, -9.455824e+01 
9.000000e-02, 0.000000, 0.000000, 0, 4, 1, -3.584042e+00, -6.245451e-03 
9.000000e-02, 0.000000, 0.000000, 0, 4, 2, 2.089331e+05, -6.108544e+01 
9.000000e-02, 0.000000, 0.000000, 0, 4, 3, 1.261018e+01, 4.937342e+00 
9.000000e-02, 0.000000, 0.000000, 0, 4, 4, 2.688929e+07, 4.862641e+02 
9.000000e-02, 0.000000, 0.000000, 0, 4, 5, -8.261294e+02, 7.787501e-01 
9.000000e-02, 0.000000, 0.000000, 0, 4, 6, 3.283926e+07, -4.370899e+02 
9.000000e-02, 0.000000, 0.000000, 0, 5, 1, 4.927268e+06, 5.498421e+03 
9.000000e-02, 0.000000, 0.000000, 0, 5, 2, 1.925108e+02, 2.333170e-01 
9.000000e-02, 0.000000, 0.000000, 0, 5, 3, -1.401093e+06, -1.121884e+04 
9.000000e-02, 0.000000, 0.000000, 0, 5, 4, -1.682779e+03, -2.909970e+00 
9.000000e-02, 0.000000, 0.000000, 0, 5, 5, 2.922290e+09, 2.030868e+06 
9.000000e-02, 0.000000, 0.000000, 0, 5, 6, -2.508000e+04, -2.470148e+01 
9.000000e-02, 0.000000, 0.000000, 0, 6, 1, -2.041376e+01, 1.718209e-03 
9.000000e-02, 0.000000, 0.000000, 0, 6, 2, 2.587882e+06, 4.558101e+02 
9.000000e-02, 0.000000, 0.000000, 0, 6, 3, -1.090672e+02, 1.885147e+01 
9.000000e-02, 0.000000, 0.000000, 0, 6, 4, 3.290177e+07, -8.688315e+02 
9.000000e-02, 0.000000, 0.000000, 0, 6, 5, -1.859877e+04, 1.200945e+01 
9.000000e-02, 0.000000, 0.000000, 0, 6, 6, 1.404903e+09, 9.309624e+03 
1.200000e-01, 0.000000, 0.000000, 0, 1, 1, 1.940560e+04, 8.140574e+01 
1.200000e-01, 0.000000, 0.000000, 0, 1, 2, 7.087516e-01, 3.278842e-03 
1.200000e-01, 0.000000, 0.000000, 0, 1, 3, 1.170279e+04, -3.274806e+02 
1.200000e-01, 0.000000, 0.000000, 0, 1, 4, -6.848602e+00, -4.323867e-02 
1.200000e-01, 0.000000, 0.000000, 0, 1, 5, 5.086252e+06, 2.935149e+04 
1.200000e-01, 0.000000, 0.000000, 0, 1, 6, -4.249101e+01, -2.153948e-01 
1.200000e-01, 0.000000, 0.000000, 0, 2, 1, 6.898440e-01, 2.401184e-04 
1.200000e-01, 0.000000, 0.000000, 0, 2, 2, 2.629381e+05, 2.543994e+02 
