FRQ, BETA, SPEED, GROUP, Mode, Mod(Xi), Pha(Xi), Re(Xi), Im(Xi) 
1.110000e+00, 0.000000, 0.000000, 0, 2, 1.022785e-05, -16.121766, 9.825625e-06, -2.840065e-06 
1.110000e+00, 0.000000, 0.000000, 0, 3, 8.690250e-04, -125.064283, -4.992506e-04, -7.113039e-04 
1.110000e+00, 0.000000, 0.000000, 0, 4, 2.171012e-07, 139.782818, -1.657790e-07, 1.401794e-07 
1.110000e+00, 0.000000, 0.000000, 0, 5, 2.481986e-05, -104.658849, -6.280993e-06, -2.401197e-05 
1.110000e+00, 0.000000, 0.000000, 0, 6, 2.991378e-07, 118.252462, -1.415991e-07, 2.635016e-07 
1.140000e+00, 0.000000, 0.000000, 0, 1, 1.508807e-03, -14.429714, 1.461210e-03, -3.759829e-04 
1.140000e+00, 0.000000, 0.000000, 0, 2, 9.931074e-06, 169.415308, -9.762092e-06, 1.824226e-06 
1.140000e+00, 0.000000, 0.000000, 0, 3, 3.434723e-03, -23.959689, 3.138758e-03, -1.394820e-03 
1.140000e+00, 0.000000, 0.000000, 0, 4, 6.915621e-08, -16.348106, 6.636018e-08, -1.946557e-08 
1.140000e+00, 0.000000, 0.000000, 0, 5, 8.846191e-05, -34.665977, 7.275832e-05, -5.031636e-05 
1.140000e+00, 0.000000, 0.000000, 0, 6, 7.733982e-08, -28.315359, 6.808613e-08, -3.668415e-08 
1.170000e+00, 0.000000, 0.000000, 0, 1, 1.263628e-03, 44.986321, 8.937330e-04, 8.933064e-04 
1.170000e+00, 0.000000, 0.000000, 0, 2, 4.387117e-06, 154.748302, -3.967895e-06, 1.871524e-06 
1.170000e+00, 0.000000, 0.000000, 0, 3, 2.808740e-03, 32.085217, 2.379730e-03, 1.491947e-03 
1.170000e+00, 0.000000, 0.000000, 0, 4, 6.638467e-08, -27.892455, 5.867258e-08, -3.105564e-08 
1.170000e+00, 0.000000, 0.000000, 0, 5, 4.973942e-05, 33.999306, 4.123618e-05, 2.781343e-05 
1.170000e+00, 0.000000, 0.000000, 0, 6, 9.663411e-08, 8.394974, 9.559869e-08, 1.410822e-08 
1.200000e+00, 0.000000, 0.000000, 0, 1, 8.776058e-04, 106.877923, -2.547984e-04, 8.398034e-04 
1.200000e+00, 0.000000, 0.000000, 0, 2, 5.698940e-06, -159.597996, -5.341445e-06, -1.986678e-06 
1.200000e+00, 0.000000, 0.000000, 0, 3, 1.871034e-03, 97.020395, -2.286828e-04, 1.857007e-03 
1.200000e+00, 0.000000, 0.000000, 0, 4, 1.147333e-07, 4.285275, 1.144125e-07, 8.573151e-09 
1.200000e+00, 0.000000, 0.000000, 0, 5, 5.273649e-05, 105.803495, -1.436220e-05, 5.074312e-05 
1.200000e+00, 0.000000, 0.000000, 0, 6, 1.252754e-07, 11.733150, 1.226578e-07, 2.547523e-08 
1.230000e+00, 0.000000, 0.000000, 0, 1, 7.017703e-04, -167.986999, -6.864018e-04, -1.460620e-04 
1.230000e+00, 0.000000, 0.000000, 0, 2, 1.142050e-05, -112.740451, -4.414677e-06, -1.053273e-05 
1.230000e+00, 0.000000, 0.000000, 0, 3, 1.680860e-03, 172.643778, -1.667025e-03, 2.152137e-04 
1.230000e+00, 0.000000, 0.000000, 0, 4, 1.845212e-07, 63.590292, 8.207263e-08, 1.652639e-07 
1.230000e+00, 0.000000, 0.000000, 0, 5, 3.818318e-05, 160.760562, -3.605064e-05, 1.258199e-05 
1.230000e+00, 0.000000, 0.000000, 0, 6, 1.761123e-07, 75.524104, 4.402326e-08, 1.705212e-07 
1.260000e+00, 0.000000, 0.000000, 0, 1, 7.294121e-04, -107.200097, -2.156942e-04, -6.967912e-04 
1.260000e+00, 0.000000, 0.000000, 0, 2, 1.677613e-05, -36.940232, 1.340853e-05, -1.008214e-05 
1.260000e+00, 0.000000, 0.000000, 0, 3, 1.348333e-03, -129.716963, -8.615788e-04, -1.037152e-03 
1.260000e+00, 0.000000, 0.000000, 0, 4, 2.801019e-07, 141.946567, -2.205624e-07, 1.726537e-07 
1.260000e+00, 0.000000, 0.000000, 0, 5, 2.872631e-05, -117.567911, -1.329452e-05, -2.546481e-05 
1.260000e+00, 0.000000, 0.000000, 0, 6, 3.286875e-07, 141.648868, -2.577642e-07, 2.039437e-07 
1.290000e+00, 0.000000, 0.000000, 0, 1, 3.130592e-04, -136.881478, -2.285149e-04, -2.139790e-04 
1.290000e+00, 0.000000, 0.000000, 0, 2, 4.339833e-05, 47.852841, 2.912189e-05, 3.217655e-05 
1.290000e+00, 0.000000, 0.000000, 0, 3, 9.172992e-04, -96.788943, -1.084361e-04, -9.108674e-04 
1.290000e+00, 0.000000, 0.000000, 0, 4, 6.925017e-07, -127.061734, -4.173536e-07, -5.526071e-07 
1.290000e+00, 0.000000, 0.000000, 0, 5, 2.274228e-05, -83.344729, 2.635725e-06, -2.258903e-05 
1.290000e+00, 0.000000, 0.000000, 0, 6, 6.948583e-07, -130.074835, -4.473412e-07, -5.317085e-07 
1.320000e+00, 0.000000, 0.000000, 0, 1, 9.280136e-04, 59.866488, 4.658783e-04, 8.025999e-04 
1.320000e+00, 0.000000, 0.000000, 0, 2, 3.246571e-05, -4.507551, 3.236529e-05, -2.551495e-06 
1.320000e+00, 0.000000, 0.000000, 0, 3, 2.211942e-03, 59.665515, 1.117135e-03, 1.909109e-03 
1.320000e+00, 0.000000, 0.000000, 0, 4, 5.518783e-07, 179.664602, -5.518689e-07, 3.230568e-09 
1.320000e+00, 0.000000, 0.000000, 0, 5, 4.100348e-05, 67.196986, 1.589148e-05, 3.779876e-05 
1.320000e+00, 0.000000, 0.000000, 0, 6, 5.270109e-07, 170.435664, -5.196853e-07, 8.756549e-08 
1.350000e+00, 0.000000, 0.000000, 0, 1, 7.607300e-04, 142.945071, -6.071068e-04, 4.584010e-04 
1.350000e+00, 0.000000, 0.000000, 0, 2, 1.369226e-05, 128.789178, -8.577605e-06, 1.067252e-05 
1.350000e+00, 0.000000, 0.000000, 0, 3, 1.199795e-03, 126.813650, -7.189343e-04, 9.605421e-04 
1.350000e+00, 0.000000, 0.000000, 0, 4, 2.461207e-07, -50.796103, 1.555685e-07, -1.907193e-07 
1.350000e+00, 0.000000, 0.000000, 0, 5, 3.270853e-05, 126.377399, -1.939947e-05, 2.633455e-05 
1.350000e+00, 0.000000, 0.000000, 0, 6, 2.476203e-07, -50.134382, 1.587219e-07, -1.900609e-07 
1.380000e+00, 0.000000, 0.000000, 0, 1, 5.649835e-04, -144.140943, -4.578968e-04, -3.309636e-04 
1.380000e+00, 0.000000, 0.000000, 0, 2, 1.290428e-05, -112.704381, -4.980748e-06, -1.190430e-05 
1.380000e+00, 0.000000, 0.000000, 0, 3, 1.155023e-03, -157.974425, -1.070725e-03, -4.331572e-04 
1.380000e+00, 0.000000, 0.000000, 0, 4, 1.833097e-07, 64.500183, 7.891631e-08, 1.654528e-07 
1.380000e+00, 0.000000, 0.000000, 0, 5, 2.271362e-05, -159.896629, -2.132977e-05, -7.807011e-06 
1.380000e+00, 0.000000, 0.000000, 0, 6, 2.027561e-07, 71.371987, 6.476491e-08, 1.921342e-07 
1.410000e+00, 0.000000, 0.000000, 0, 1, 5.444528e-04, -57.408678, 2.932658e-04, -4.587200e-04 
1.410000e+00, 0.000000, 0.000000, 0, 2, 4.222998e-06, 100.338588, -7.578795e-07, 4.154435e-06 
1.410000e+00, 0.000000, 0.000000, 0, 3, 8.845120e-04, -80.348658, 1.482904e-04, -8.719928e-04 
1.410000e+00, 0.000000, 0.000000, 0, 4, 7.322881e-08, -49.641061, 4.742107e-08, -5.580054e-08 
1.410000e+00, 0.000000, 0.000000, 0, 5, 2.273889e-05, -76.490732, 5.311864e-06, -2.210975e-05 
1.410000e+00, 0.000000, 0.000000, 0, 6, 9.237577e-08, -88.051278, 3.141243e-09, -9.232235e-08 
1.440000e+00, 0.000000, 0.000000, 0, 1, 4.488919e-04, 22.980533, 4.132667e-04, 1.752556e-04 
1.440000e+00, 0.000000, 0.000000, 0, 2, 7.143060e-06, -30.670914, 6.143827e-06, -3.643720e-06 
1.440000e+00, 0.000000, 0.000000, 0, 3, 8.296885e-04, 3.260912, 8.283451e-04, 4.719511e-05 
1.440000e+00, 0.000000, 0.000000, 0, 4, 1.345985e-07, 154.728678, -1.217170e-07, 5.746082e-08 
1.440000e+00, 0.000000, 0.000000, 0, 5, 1.758537e-05, 0.582056, 1.758447e-05, 1.786430e-07 
1.440000e+00, 0.000000, 0.000000, 0, 6, 1.140928e-07, 158.559887, -1.061976e-07, 4.170416e-08 
1.470000e+00, 0.000000, 0.000000, 0, 1, 3.961323e-04, 122.594885, -2.133947e-04, 3.337416e-04 
1.470000e+00, 0.000000, 0.000000, 0, 2, 6.549065e-06, 72.713674, 1.946035e-06, 6.253255e-06 
1.470000e+00, 0.000000, 0.000000, 0, 3, 5.179182e-04, 99.205253, -8.285226e-05, 5.112483e-04 
1.470000e+00, 0.000000, 0.000000, 0, 4, 1.250331e-07, -117.563013, -5.785581e-08, -1.108422e-07 
1.470000e+00, 0.000000, 0.000000, 0, 5, 1.420590e-05, 97.478368, -1.848924e-06, 1.408507e-05 
1.470000e+00, 0.000000, 0.000000, 0, 6, 1.345843e-07, -113.878042, -5.447855e-08, -1.230651e-07 
1.500000e+00, 0.000000, 0.000000, 0, 1, 4.059314e-04, -156.857653, -3.732666e-04, -1.595379e-04 
1.500000e+00, 0.000000, 0.000000, 0, 2, 5.639379e-06, 137.029703, -4.126374e-06, 3.843909e-06 
1.500000e+00, 0.000000, 0.000000, 0, 3, 6.644107e-04, -178.304202, -6.641197e-04, -1.966186e-05 
1.500000e+00, 0.000000, 0.000000, 0, 4, 9.073248e-08, -46.115635, 6.289623e-08, -6.539456e-08 
1.500000e+00, 0.000000, 0.000000, 0, 5, 1.430033e-05, 178.418622, -1.429488e-05, 3.946426e-07 
1.500000e+00, 0.000000, 0.000000, 0, 6, 8.022404e-08, -30.695484, 6.898405e-08, -4.095238e-08 
