timestamp,accel_x,accel_y,accel_z,ang_vel_x,ang_vel_y,ang_vel_z
1746444388.1941905,0.36291440883490217,-0.2653998736758665,-9.697270490242754,0.0036599468302609753,-0.01643298860032452,-0.20994739915637556
1746444388.2137218,0.30707204215725803,-0.2342232740260694,-9.69897625565592,0.0038032153614985763,-0.024422667287002636,-0.21295201195648217
1746444388.2340844,0.28688398944279014,-0.14815586334878464,-9.661268505300507,-0.005457548572639983,-0.0300011846034671,-0.21149708339303075
1746444388.254023,0.14876669716426466,-0.10254645030502192,-9.960326999801127,0.0004452649481484945,-0.024045941357150654,-0.2137848773027781
1746444388.2740924,0.11892318721151399,-0.058836995725020325,-9.959253632063367,0.0046254166646413,-0.019173203470130646,-0.21215270688679616
1746444388.2940924,0.2774281901722245,-0.16272287232544824,-9.748420857609913,0.004340567274885892,-0.023304845491027074,-0.20849089584339509
1746444388.313829,0.05111147385098369,0.04103492814665935,-9.91435470830462,-0.007357847445617173,-0.03665029384776002,-0.21016768419683884
1746444388.3340874,0.12738728739750993,-0.08736904158403061,-9.871328684995087,0.0009645883480135676,-0.030473876627664816,-0.2125907855656748
1746444388.3540993,0.22643760734655902,-0.19233642625014433,-9.854162218873485,0.009236449315111969,-0.027144857856353656,-0.21597084026027702
1746444388.374093,0.38858605893390197,-0.4396903438466785,-9.734107131795485,0.010726047340405522,-0.023317783915575818,-0.2138749885234728
1746444388.3939044,0.4843678963522119,-0.43269978367272854,-9.583036577268924,0.0086134820786307,-0.025973244765634805,-0.21526755406359965
1746444388.4137537,0.4398857245533595,-0.42770320276764584,-9.506346376139495,-0.006898408214218354,-0.04278444541403689,-0.21371804933249985
1746444388.433981,0.11363994076045171,-0.07187286997445548,-9.852214697019324,0.005711765973546625,-0.028238913749068777,-0.21399335785819304
1746444388.4538443,0.42371261654606707,-0.4147721829332299,-9.541236510148924,-0.011894481258624554,-0.046422210342973544,-0.21116641287443758
1746444388.473903,0.25406233932569805,-0.23496810750178898,-9.72663633934643,0.0065940035923451904,-0.032289946203396126,-0.21341768671333827
1746444388.494008,0.02121564759715383,0.0045746903191755395,-10.029504256354612,-0.0014983077643169465,-0.04037083148486798,-0.21416293763319252
1746444388.513765,0.1000968767999405,-0.13327619478158143,-9.849655090627733,-0.01606055439158366,-0.05476795535070301,-0.21174627328159398
1746444388.5338266,0.04994174929373267,-0.009684365092392427,-9.895844938457294,-0.001343696223276153,-0.040787031518790824,-0.21301689977094934
1746444388.55404,0.33159408513898486,-0.3734513792114632,-9.655637258033902,-0.009836220847561486,-0.05051274288462099,-0.21207431151487818
1746444388.5738297,0.1827931309001906,-0.1585565928983187,-9.679941822101512,-0.0064872672019424555,-0.04580934459724449,-0.2111107126332156
1746444388.5941975,0.22192141328389145,-0.26416026270617277,-9.744787621055268,-0.015402158365465438,-0.053736484158773815,-0.20807029619704182
1746444388.6137125,0.04969259470670123,-0.16659137047850833,-9.842239183361606,-0.014957939698587788,-0.05221347633676578,-0.21038628481591737
1746444388.6338341,0.34318089184778927,-0.3874017074542536,-9.42967064668946,-0.006914491194483491,-0.04730651611000072,-0.2119310640500025
1746444388.653842,0.10033300567830741,-0.1612456155469811,-9.761366975882355,-0.01324724547285698,-0.05327694435943428,-0.20992095174274314
1746444388.6738188,0.14382063952009122,-0.12226266049587024,-9.652178857551705,-0.007836983153401332,-0.052172476525644024,-0.21170368097178682
1746444388.693928,-0.05850660591711704,0.06623263857918246,-9.953825386760105,-0.013535890136021578,-0.05278255330123559,-0.21075205111062123
1746444388.713811,-0.17196267194373188,0.07702151798006865,-10.027443694072016,0.004609626533281492,-0.03882930961635961,-0.21201566071310474
1746444388.7338204,0.19748084574740735,-0.30092012373396626,-9.563871797187577,-0.010083649835915438,-0.053663837710317575,-0.20942338955627723
1746444388.7538695,-0.17079676563606486,0.12220401348095503,-10.012449510188583,-0.004613240416812001,-0.05266439941346443,-0.21261551449144797
1746444388.7741525,-0.06160861164913865,0.002154967068811159,-9.854799602809779,-0.019801932509316927,-0.059608370956640865,-0.21035592209306309
1746444388.7939086,-0.029538567252889447,-0.08338174907518954,-9.926795572429697,-0.008487851538245784,-0.055486182199435116,-0.20979853122841488
1746444388.813825,0.19532976821079975,-0.32887931831738565,-9.514138822872367,-0.019881924698603257,-0.06524780252587702,-0.204771939496518
1746444388.8339076,-0.08538527098201572,-0.046188668183391304,-9.891166484110894,-0.0042471792329126425,-0.05308852512591346,-0.21058697961257836
1746444388.8539934,-0.07082002545431568,-0.039685647012021194,-9.9366745318016,-0.017462032790894175,-0.05960560153683991,-0.20642159980175714
1746444388.8738613,0.07414369524577032,-0.14570236296869105,-9.632849015385354,-0.010760095607464226,-0.056252033623501306,-0.21018754357483987
1746444388.893921,0.10098172191125342,-0.253117303547457,-9.659494978255966,-0.014283785041809733,-0.06103467332943015,-0.20787687624604845
1746444388.9137473,-0.024849116089303482,-0.1951593428296125,-9.77048701478751,0.0046965559815538805,-0.04447270946800292,-0.21089397275144856
1746444388.933888,-0.14242351286390967,-0.0945859862637809,-9.919501946592357,-0.005808599826491623,-0.04972536555502676,-0.20887611053993224
1746444388.953845,-0.051046786613641475,-0.10131107594264019,-9.649519829466717,-0.004648288428474604,-0.05070412648133392,-0.20870442158474364
1746444388.974136,-0.06020198948553794,-0.16597878622688678,-9.868304011463291,-0.003445594003155115,-0.049536142033301984,-0.2101491830063311
1746444388.9939194,-0.2779541909677917,0.10647585608485727,-10.050732979682527,0.0019853882535690323,-0.0440472398545811,-0.20969581170919133
1746444389.0137272,-0.09034368950138297,-0.16824833046395424,-9.78468177115573,-0.007612911759976863,-0.051766556061412464,-0.20406795982049133
1746444389.0338287,0.10466300667296385,-0.2744765624951512,-9.48765407254826,-0.003651838461683301,-0.047766677835155674,-0.2056485612323731
1746444389.0538547,0.09150273215394274,-0.35476072126118885,-9.495507520682592,-0.007835164735871009,-0.050197354019938745,-0.20799502582307858
1746444389.073887,-0.20774236521308392,-0.015128981129723815,-9.803912747399801,-0.008687500399583081,-0.0507536497042207,-0.20550039168131595
1746444389.093876,-0.044756556847460396,-0.2046911217622142,-9.7369509159576,-0.011718780369830888,-0.04866660718959032,-0.2054695175660118
1746444389.1136792,-0.24699100216338513,-0.018574155711458915,-9.90782859335407,-0.007110226168289117,-0.04032433060980603,-0.20508409120393628
1746444389.1338046,-0.16324930196252582,-0.17396689703752483,-9.784161414241469,0.012797773249619084,-0.03163154775880676,-0.2095937221720788
1746444389.1538093,0.03181545644194836,-0.2933526168003898,-9.464830561712661,0.003533438591605381,-0.03300417483939458,-0.20719958679060485
1746444389.1738236,-0.17785415979797714,-0.0661284295885016,-9.785713643366675,-0.003026157167136435,-0.043271164974525635,-0.2061114552360656
1746444389.1939826,-0.32718765190129306,0.009844298827729747,-10.047101340109867,-0.014580536098388802,-0.05202040588346327,-0.20203472532909003
1746444389.213696,0.029743827691538605,-0.35348193588290444,-9.551909184694791,-0.011088456199721786,-0.04163111752445907,-0.20255320769393573
1746444389.2338324,-0.35530634726741156,0.06820944618788768,-9.917624786850949,-0.01374190918280593,-0.03870057086910962,-0.20261670109036237
1746444389.2538207,-0.10503981372732729,-0.2364374174466189,-9.62062215835162,-0.015453858605856779,-0.0426914876570047,-0.20463917662476813
1746444389.27403,-0.3326528490189381,0.03458526522894856,-9.933716316275593,-0.0015348886842394991,-0.03210115473022848,-0.20433850146915344
