timestamp,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw
1746444388.2171772,-1.105235258737601,0.7368177535785008,-0.0016121416944710402,0.5048883195087285,0.035766384399844725,-0.0006671983496783447,-3.099269129620874
1746444388.3172112,-1.1556369877730523,0.7316107041467014,-0.002845413644450333,0.5062195971585595,0.03634078574489351,-0.0009366448127599297,-3.1204965467206107
1746444388.4172065,-1.2062607284258522,0.7274176502719377,-0.003954741868198658,0.5072896636743829,0.03691759894797104,-0.0011665946218362875,3.141437828729271
1746444388.5171857,-1.2570584699013263,0.7242385773545602,-0.004894608421818211,0.5080569262358395,0.037626451950168206,-0.001347996179844319,3.1201945306228778
1746444388.6171856,-1.307978588386015,0.7220605116793545,-0.005626442740193227,0.5084923963195246,0.038518116958445994,-0.0014738358632033664,3.0989877720767987
1746444388.7171845,-1.358967734760251,0.7208655613675491,-0.006120428428003753,0.5085809531016563,0.039562465205591625,-0.001539440220908676,3.0778435519234186
1746444388.8172002,-1.4099721033871164,0.7206383104236334,-0.006356978220728643,0.5083220227049624,0.04066610885811294,-0.0015426798755682378,3.056784908232407
1746444388.917185,-1.460938273628986,0.7213707386156888,-0.0063277432869352996,0.507729585807631,0.041707275403658185,-0.0014840558772433018,3.0358326083110336
1746444389.0171843,-1.5118139835810989,0.7230635257677027,-0.006036069596429122,0.5068314804446145,0.04256978036734058,-0.0013666585686291214,3.0150060848330993
1746444389.117184,-1.5625491323081682,0.7257241927470555,-0.005496845762048567,0.5056680308886686,0.04317858662978203,-0.0011960004211996195,2.9943247571503417
1746444389.2171729,-1.6130972604892835,0.7293623965035737,-0.00473570066672244,0.5042900926297439,0.04351428326347247,-0.0009797351807966557,2.973808342548365
1746444389.3171768,-1.6634173325049413,0.7339848903431304,-0.0037875781734493207,0.5027566497314097,0.043616103267660945,-0.0007272845701836479,2.9534773153374827
1746444389.4171743,-1.7134756804618387,0.7395907492703558,-0.002694793424759095,0.5011321229817112,0.04356944874264689,-0.00044939860183540367,2.933352128925497
1746444389.5171733,-1.763247584131463,0.7461689572126586,-0.001504764106388777,0.4994835503219513,0.04347732895983546,-0.00015767704273079303,2.913452550198505
1746444389.6171858,-1.8127180691671838,0.7536988681194821,-0.00026764529489807146,0.4978777825675199,0.043432856009708656,0.00013592281966346998,2.8937973805413324
1746444389.7171936,-1.8618817434163188,0.7621529645724261,0.0009659450289676015,0.49637880893981123,0.04349830847928723,0.0004195712916136474,2.8744042518278894
1746444389.817188,-1.9107416463607396,0.7715011413293462,0.0021469952068186803,0.49504529775296857,0.0436917382639411,0.0006820280473766962,2.8552895819098354
1746444389.9171827,-1.9593072648831775,0.7817155525873611,0.0032299080265010306,0.49392841427682155,0.043985318695796104,0.0009130680819670098,2.836468880250143
1746444390.0171666,-2.0075922280517764,0.7927743956728427,0.004174029612484691,0.49306996251970525,0.04432418871145496,0.0011038617735956737,2.8179566051371197
1746444390.1172159,-2.0556120819205494,0.8046639806184506,0.004944907579984964,0.4925008920136382,0.04462783128855726,0.001247299728893893,2.7997656427254682
1746444390.2171848,-2.1033818372330755,0.8173806145585311,0.005515266802393076,0.49224020941026725,0.04480250811265855,0.0013382530833574112,2.7819095161305714
1746444390.317178,-2.1509146342049568,0.8309289754956837,0.005865716678845692,0.4922943278337467,0.04479480524169261,0.001373760941069144,2.764402822024031
1746444390.4171622,-2.1982220706524336,0.8453167614230285,0.005985271521971163,0.4926568905840144,0.044596359819028666,0.0013531357869173096,2.7472582211496657
1746444390.5172048,-2.2453143540585008,0.8605510618335059,0.0058717018052254445,0.49330910499698905,0.04422808765939026,0.0012779776253857953,2.7304864516867453
