timestamp,pos_x,pos_y,vel_x,vel_y,yaw,accel_x,accel_y,ang_vel_z,rudder_angle
1746813335.1548269,3.6367364810366416,-1.5566537774694003,0.5010567416536712,-0.012393076206108033,-0.4613705319992434,-0.021063862876501697,0.012487304608284715,0.05385060537550442,-1.0824422048794813
1746813335.2548273,3.681094268185156,-1.5799679014518662,0.5008507931271029,-0.012860362344610023,-0.45603160817739785,-0.028259343442114702,0.012690200063026326,0.052936920955270125,-1.2774959796304173
1746813335.354804,3.725537706742283,-1.6030719527970432,0.5006119720161052,-0.013147421451605842,-0.45078611886637854,-0.03418356721123699,0.016683939282987663,0.05197219389385027,-1.0820769737248301
1746813335.4548802,3.7700707997247576,-1.6259485776283582,0.5003505715346586,-0.013183728314750431,-0.4456398448741125,-0.03860379965714425,0.022301066779394463,0.05094976207598329,-1.233266129015755
1746813335.5548458,3.814699353102237,-1.6485785104830832,0.5000777110318401,-0.012976431155256143,-0.4405980341969669,-0.04135554855279625,0.027578182194411494,0.04988005307099826,-1.0891153148474242
1746813335.6548204,3.859428326205909,-1.6709462699568178,0.4998048212113636,-0.012586735020123696,-0.435665253291754,-0.04234980984133009,0.030822053624561124,0.048768345159520506,-1.0807043709543729
1746813335.7548015,3.904260018054568,-1.6930442925311082,0.4995431337734085,-0.012110841643828205,-0.4308456324953112,-0.04157456372489812,0.03102979455955639,0.04761779095098934,-0.8786131047414504
1746813335.8548274,3.9491932882634115,-1.7148749283827938,0.49930320492100055,-0.011652917492525505,-0.42614292032438417,-0.039092312757624384,0.02807836717321008,0.04643121301319232,-0.9656630133444886
1746813335.954839,3.9942239081051194,-1.736449921702693,0.4990944943879968,-0.01129823259218502,-0.42156045537412834,-0.03503437499904193,0.022676103842399927,0.04521210959909579,-0.7590805624841781
1746813336.0548215,4.039345823036089,-1.7577876904296765,0.49892501316314464,-0.011093452132712357,-0.4171011328284068,-0.029592786095932973,0.01610072141509175,0.04396489353843463,-0.8441615171663555
1746813336.1548781,4.0845528824496755,-1.7789092793425436,0.49880104572206996,-0.011038820738419374,-0.4127673877564669,-0.023010571014152447,0.00981574893383806,0.04269495032736416,-0.9637188322113697
1746813336.2547994,4.129840520435952,-1.7998341146997614,0.49872694776263526,-0.011092247331699927,-0.4085612059493312,-0.01557102675793425,0.005089543966260898,0.04140733115779506,-0.8312936346236696
1746813336.3547988,4.17520692203369,-1.820576671260788,0.4987050182987726,-0.011186340998127533,-0.4044841202260637,-0.007586180302385172,0.0026419129223943204,0.04010908162917701,-0.9833631816543785
1746813336.4548378,4.220653395793917,-1.8411448112020572,0.49873544505250156,-0.011244241919389945,-0.4005371477348031,0.000614890931404976,0.0026440216331643715,0.03880260240711638,-0.7504250928039309
1746813336.5547996,4.266184044211424,-1.8615397237877347,0.4988163231686287,-0.01120343190676991,-0.3967212429968389,0.008698568195554689,0.004511263873016548,0.03748986058720476,-0.6178331811401526
1746813336.6548302,4.311804530676811,-1.881758076254069,0.49894374772559863,-0.011031903355835324,-0.3930369577158287,0.01633932174771858,0.007307384671253617,0.03617459935881206,-0.6716201633614658
1746813336.754804,4.357520615835401,-1.901794898610523,0.49911198056773637,-0.010731372295144918,-0.38948447174104905,0.023232150572197796,0.009960679669410806,0.03485903713502361,-0.6659933986930453
1746813336.8548646,4.403336682856888,-1.9216467125492611,0.4993136896142514,-0.010338931061718817,-0.3860634571375469,0.029104986271621332,0.011480826292277707,0.0335518142317739,-0.5334435671405213
1746813336.9548078,4.449254687723664,-1.9413138378123582,0.49954025500025884,-0.009899818432486295,-0.38277307013679984,0.033729086841911414,0.011570662373934096,0.03224651879220919,-0.49447263022495935
