timestamp,accel_x,accel_y,accel_z,ang_vel_x,ang_vel_y,ang_vel_z
1746791603.4598594,-0.02621694477111375,0.05154399130732568,-9.78743692021369,0.011393349889766473,-0.037588031961459094,0.11441911212031314
1746791603.4798925,-0.02621694477111375,0.05154399130732568,-9.78743692021369,0.011393349889766473,-0.037588031961459094,0.11441911212031314
1746791603.4996219,-0.06428311748349409,0.04082515338542345,-9.787928178019575,0.00707956466059351,-0.0353035055335324,0.11291199785834931
1746791603.5199509,-0.06428311748349409,0.04082515338542345,-9.787928178019575,0.00707956466059351,-0.0353035055335324,0.11291199785834931
1746791603.5398576,-0.06428311748349409,0.04082515338542345,-9.787928178019575,0.00707956466059351,-0.0353035055335324,0.11291199785834931
1746791603.5598059,-0.06428311748349409,0.04082515338542345,-9.787928178019575,0.00707956466059351,-0.0353035055335324,0.11291199785834931
1746791603.579868,-0.06428311748349409,0.04082515338542345,-9.787928178019575,0.00707956466059351,-0.0353035055335324,0.11291199785834931
1746791603.599634,-0.09918490064302934,0.03731041796234451,-9.789052644912331,0.002262600665475151,-0.031605443099813155,0.11128509737718029
1746791603.6197891,-0.09918490064302934,0.03731041796234451,-9.789052644912331,0.002262600665475151,-0.031605443099813155,0.11128509737718029
1746791603.639845,-0.09918490064302934,0.03731041796234451,-9.789052644912331,0.002262600665475151,-0.031605443099813155,0.11128509737718029
1746791603.6598275,-0.09918490064302934,0.03731041796234451,-9.789052644912331,0.002262600665475151,-0.031605443099813155,0.11128509737718029
1746791603.6798768,-0.09918490064302934,0.03731041796234451,-9.789052644912331,0.002262600665475151,-0.031605443099813155,0.11128509737718029
1746791603.6996107,-0.12950080985106152,0.04036244429965069,-9.790821673755216,-0.0017041840242763924,-0.026662011447134256,0.10954877590968749
1746791603.719841,-0.12950080985106152,0.04036244429965069,-9.790821673755216,-0.0017041840242763924,-0.026662011447134256,0.10954877590968749
1746791603.7398734,-0.12950080985106152,0.04036244429965069,-9.790821673755216,-0.0017041840242763924,-0.026662011447134256,0.10954877590968749
1746791603.7598417,-0.12950080985106152,0.04036244429965069,-9.790821673755216,-0.0017041840242763924,-0.026662011447134256,0.10954877590968749
1746791603.7797782,-0.12950080985106152,0.04036244429965069,-9.790821673755216,-0.0017041840242763924,-0.026662011447134256,0.10954877590968749
1746791603.7996073,-0.15402055649014867,0.047698744631256354,-9.793215319463,-0.0038319756667143504,-0.020692140590307558,0.10771027496820243
1746791603.8198192,-0.15402055649014867,0.047698744631256354,-9.793215319463,-0.0038319756667143504,-0.020692140590307558,0.10771027496820243
1746791603.8401356,-0.15402055649014867,0.047698744631256354,-9.793215319463,-0.0038319756667143504,-0.020692140590307558,0.10771027496820243
1746791603.8598583,-0.15402055649014867,0.047698744631256354,-9.793215319463,-0.0038319756667143504,-0.020692140590307558,0.10771027496820243
1746791603.8798194,-0.15402055649014867,0.047698744631256354,-9.793215319463,-0.0038319756667143504,-0.020692140590307558,0.10771027496820243
1746791603.8996756,-0.17179976778773287,0.056137565000516976,-9.796171521492445,-0.0037198823029514316,-0.013955169329810259,0.1057746858162307
1746791603.919721,-0.17179976778773287,0.056137565000516976,-9.796171521492445,-0.0037198823029514316,-0.013955169329810259,0.1057746858162307
1746791603.9398255,-0.17179976778773287,0.056137565000516976,-9.796171521492445,-0.0037198823029514316,-0.013955169329810259,0.1057746858162307
1746791603.959804,-0.17179976778773287,0.056137565000516976,-9.796171521492445,-0.0037198823029514316,-0.013955169329810259,0.1057746858162307
1746791603.9798434,-0.17179976778773287,0.056137565000516976,-9.796171521492445,-0.0037198823029514316,-0.013955169329810259,0.1057746858162307
1746791603.999654,-0.18219883801579267,0.0625316316724187,-9.799583944396966,-0.0016000061798420154,-0.0067387125502426865,0.10374496612893173
1746791604.0198772,-0.18219883801579267,0.0625316316724187,-9.799583944396966,-0.0016000061798420154,-0.0067387125502426865,0.10374496612893173
1746791604.0399644,-0.18219883801579267,0.0625316316724187,-9.799583944396966,-0.0016000061798420154,-0.0067387125502426865,0.10374496612893173
1746791604.0598273,-0.18219883801579267,0.0625316316724187,-9.799583944396966,-0.0016000061798420154,-0.0067387125502426865,0.10374496612893173
1746791604.0798485,-0.18219883801579267,0.0625316316724187,-9.799583944396966,-0.0016000061798420154,-0.0067387125502426865,0.10374496612893173
1746791604.0996244,-0.1849038845822482,0.06455719017626028,-9.803307345255691,0.001783763229595928,0.0006544306910754596,0.10162283059377994
1746791604.1201575,-0.1849038845822482,0.06455719017626028,-9.803307345255691,0.001783763229595928,0.0006544306910754596,0.10162283059377994
1746791604.1399796,-0.1849038845822482,0.06455719017626028,-9.803307345255691,0.001783763229595928,0.0006544306910754596,0.10162283059377994
1746791604.1598647,-0.1849038845822482,0.06455719017626028,-9.803307345255691,0.001783763229595928,0.0006544306910754596,0.10162283059377994
1746791604.179925,-0.1849038845822482,0.06455719017626028,-9.803307345255691,0.001783763229595928,0.0006544306910754596,0.10162283059377994
1746791604.199623,-0.17992998325777132,0.06123140544089794,-9.807167985854454,0.005411532859352243,0.007919528161801899,0.09941171129010973
1746791604.219853,-0.17992998325777132,0.06123140544089794,-9.807167985854454,0.005411532859352243,0.007919528161801899,0.09941171129010973
1746791604.239799,-0.17992998325777132,0.06123140544089794,-9.807167985854454,0.005411532859352243,0.007919528161801899,0.09941171129010973
1746791604.2598457,-0.17992998325777132,0.06123140544089794,-9.807167985854454,0.005411532859352243,0.007919528161801899,0.09941171129010973
1746791604.2797835,-0.17992998325777132,0.06123140544089794,-9.807167985854454,0.005411532859352243,0.007919528161801899,0.09941171129010973
1746791604.2997255,-0.1676090101689766,0.05307047824622552,-9.810977297260447,0.008277553571719025,0.014762635802085103,0.09711752874730047
1746791604.3198993,-0.1676090101689766,0.05307047824622552,-9.810977297260447,0.008277553571719025,0.014762635802085103,0.09711752874730047
1746791604.3398092,-0.1676090101689766,0.05307047824622552,-9.810977297260447,0.008277553571719025,0.014762635802085103,0.09711752874730047
1746791604.3598232,-0.1676090101689766,0.05307047824622552,-9.810977297260447,0.008277553571719025,0.014762635802085103,0.09711752874730047
1746791604.379868,-0.1676090101689766,0.05307047824622552,-9.810977297260447,0.008277553571719025,0.014762635802085103,0.09711752874730047
1746791604.3996751,-0.1485648358807579,0.04181027382313106,-9.814546968807868,0.009651935943361924,0.020912264214038502,0.09474806486831246
1746791604.4198809,-0.1485648358807579,0.04181027382313106,-9.814546968807868,0.009651935943361924,0.020912264214038502,0.09474806486831246
1746791604.4398875,-0.1485648358807579,0.04181027382313106,-9.814546968807868,0.009651935943361924,0.020912264214038502,0.09474806486831246
1746791604.4598627,-0.1485648358807579,0.04181027382313106,-9.814546968807868,0.009651935943361924,0.020912264214038502,0.09474806486831246
1746791604.4798787,-0.1485648358807579,0.04181027382313106,-9.814546968807868,0.009651935943361924,0.020912264214038502,0.09474806486831246
1746791604.4997008,-0.12367874284234323,0.02984159103660859,-9.817703531045579,0.009243913197165563,0.02612963560857578,0.09231278683259998
