timestamp,yaw
1746728518.4732137,-3.5043685663578548
1746728518.5734181,-3.489510079852136
1746728518.6735556,-3.4737256408734334
1746728518.7733934,-3.4571100866109647
1746728518.8733284,-3.439750259172491
1746728518.9735625,-3.421724513851283
1746728519.074392,-3.4031038617579146
1746728519.173663,-3.383954068568572
1746728519.2733896,-3.3643377457231374
1746728519.3734472,-3.3443153525783162
1746728519.4733953,-3.323944772020079
1746728519.573351,-3.3032802708052693
1746728519.6734686,-3.282371423995935
1746728519.7733057,-3.2612626193359935
1746728519.8733568,-3.2399935297101994
1746728519.9734206,-3.2186002966670646
1746728520.0732834,-3.1971170371391553
1746728520.1732142,-3.175576925120758
1746728520.2736223,-3.1540124208902958
1746728520.3732939,-3.1324547383389314
1746728520.4734447,-3.1109329269882267
1746728520.5735219,-3.089473141405276
1746728520.6733508,-3.0680984789925807
1746728520.7737617,-3.04682954369688
1746728520.8742206,-3.0256855439562877
1746728520.9743307,-3.004685465910568
1746728521.073535,-2.9838487612181956
1746728521.174405,-2.963195549444688
1746728521.2738557,-2.942746268289465
1746728521.3733885,-2.9225209810697472
1746728521.4736972,-2.9025387236711913
1746728521.57426,-2.8828173229091663
1746728521.6744182,-2.863373417202765
1746728521.7745187,-2.8442226861139215
1746728521.8740523,-2.825380092914716
1746728521.973766,-2.8068602567045624
1746728522.0736673,-2.7886772657934586
1746728522.1742444,-2.770844443725498
1746728522.274432,-2.753373934498462
1746728522.3737843,-2.7362765865248306
1746728522.4736168,-2.719561961724014
1746728522.5732634,-2.703238742037767
1746728522.6735146,-2.687314985649035
1746728522.7735088,-2.6717982311545456
1746728522.8735356,-2.6566954132048246
1746728522.9738932,-2.6420126209269035
1746728523.0749002,-2.6277550005760433
1746728523.1739488,-2.613926439208688
1746728523.2742887,-2.600529383658933
1746728523.3737457,-2.5875650703641817
1746728523.4736667,-2.5750344449698295
1746728523.5733771,-2.562937788521349
1746728523.6735709,-2.5512750863807554
1746728523.7734177,-2.5400459095005163
1746728523.874063,-2.5292492271739304
1746728523.9739635,-2.518883362412081
1746728524.073429,-2.5089459416763984
1746728524.1732705,-2.4994337985885955
1746728524.2735193,-2.4903432230808455
1746728524.3737586,-2.481670366753945
1746728524.47364,-2.4734110549546644
1746728524.5734777,-2.4655605335220536
1746728524.6734245,-2.4581138300042986
1746728524.7735739,-2.451065864609743
1746728524.8735251,-2.44441122217057
1746728524.9736245,-2.4381438861750357
1746728525.0736244,-2.432257111820194
1746728525.1740808,-2.4267440844283827
1746728525.2734962,-2.4215975912910315
1746728525.373621,-2.4168106387390123
1746728525.4734392,-2.412375954141116
1746728525.5733433,-2.4082859734519166
1746728525.6733081,-2.4045326197687444
1746728525.7740166,-2.4011075955171086
1746728525.8740659,-2.3980022026229717
1746728525.973501,-2.3952072534677877
1746728526.0735238,-2.392713646779
1746728526.173657,-2.390512389545048
1746728526.2733488,-2.3885943821037547
1746728526.3739047,-2.3869503668203333
1746728526.4735434,-2.3855709423395814
1746728526.5738556,-2.384446659513038
1746728526.6737032,-2.3835678590899834
1746728526.7735424,-2.382924940603691
1746728526.8732731,-2.3825083187475076
1746728526.9732661,-2.382308366308665
1746728527.0732927,-2.3823155518288597
1746728527.1741478,-2.3825204890658602
1746728527.273787,-2.382913953024873
1746728527.3733108,-2.38348669110977
1746728527.473454,-2.3842294587004753
1746728527.5732992,-2.385133331324349
1746728527.6733537,-2.386189591601235
1746728527.773251,-2.387389582793632
1746728527.8733149,-2.3887247794202393
1746728527.9736423,-2.3901867942770236
1746728528.0734825,-2.3917675146325594
1746728528.1737654,-2.3934589793464136
1746728528.273941,-2.3952534344663166
1746728528.3739219,-2.397143412283558
1746728528.4742334,-2.3991216578142893
1746728528.5739062,-2.401181110674037
1746728528.6733537,-2.4033150050879164
1746728528.7733104,-2.405516860762527
1746728528.8732896,-2.407780456047366
1746728528.9735281,-2.4100999109295085
1746728529.0740027,-2.412469514964833
1746728529.1734133,-2.4148837643371865
1746728529.27349,-2.417337328162525
1746728529.3732276,-2.4198250892169564
1746728529.47368,-2.4223421358633908
1746728529.5738547,-2.4248838209305217
1746728529.6736867,-2.427445680102893
1746728529.7737494,-2.430023455719028
1746728529.8735142,-2.432613063915707
1746728529.9735174,-2.435210599401894
1746728530.0736713,-2.437812369960196
1746728530.1732316,-2.440414860142077
1746728530.2741213,-2.4430146033694813
1746728530.3744888,-2.4456081881176157
1746728530.4737642,-2.448192337316175
1746728530.5737836,-2.450763825554189
1746728530.6733196,-2.4533195468331894
1746728530.773302,-2.4558565945574893
1746728530.8742352,-2.458372259244635
1746728530.9738472,-2.4608639646730195
1746728531.0732741,-2.463329204840975
1746728531.1733549,-2.4657655585421714
1746728531.2732272,-2.468170814261707
1746728531.3733385,-2.470542961908387
1746728531.4732704,-2.4728801135151803
1746728531.5732841,-2.475180544008655
1746728531.673682,-2.4774426465271535
1746728531.7734478,-2.4796650077370215
1746728531.873495,-2.481846364326759
1746728531.9733512,-2.4839856253808907
1746728532.0736995,-2.4860818291057383
1746728532.173278,-2.4881341565310713
1746728532.2737916,-2.4901420108894348
1746728532.373504,-2.4921049170535565
1746728532.473331,-2.4940225744672855
1746728532.5736086,-2.495894745501052
1746728532.6734202,-2.497721330153233
1746728532.7734342,-2.499502336805419
1746728532.8740277,-2.5012378084318794
1746728532.9738414,-2.502927865377662
1746728533.0733466,-2.5045726764325362
1746728533.1736872,-2.5061724524990048
1746728533.273389,-2.507727486660942
1746728533.3733253,-2.509238082506992
1746728533.47375,-2.5107045609086294
1746728533.5735002,-2.512127275232444
1746728533.673467,-2.513506579752311
1746728533.77331,-2.514842832518198
1746728533.8734667,-2.516136420162726
1746728533.9734228,-2.5173877640462745
1746728534.0733027,-2.5185972843648976
1746728534.1735632,-2.519765424598839
1746728534.2736394,-2.520892680761114
1746728534.3733184,-2.521979565676318
1746728534.4737086,-2.5230265924985398
1746728534.5734057,-2.524034336504097
1746728534.6733873,-2.5250034171067797
1746728534.773436,-2.525934499390144
1746728534.8738837,-2.5268283066677557
1746728534.9734595,-2.527685596869507
1746728535.0736945,-2.528507160646319
1746728535.1732836,-2.529293802437803
1746728535.273439,-2.5300463790335788
1746728535.373375,-2.530765769520614
1746728535.4736025,-2.531452899201098
1746728535.573588,-2.532108702561261
1746728535.6732533,-2.532734129775201
1746728535.7732103,-2.5333301270104136
1746728535.873221,-2.5338976681161145
1746728535.973286,-2.5344377354309016
1746728536.0734801,-2.5349513023742896
1746728536.1733074,-2.53543931975488
1746728536.2737036,-2.5359027101823943
1746728536.3741117,-2.5363423755840953
1746728536.4739246,-2.536759210628721
1746728536.5738504,-2.5371540724407238
1746728536.6732385,-2.537527789728265
1746728536.7741628,-2.537881182554502
