timestamp,yaw
1746444767.6225083,-3.027531266572076
1746444767.72258,-3.0058840086870813
1746444767.8225446,-2.9842503789507124
1746444767.9225912,-2.9626580939278253
1746444768.022602,-2.9411327785546013
1746444768.122506,-2.9196976922178073
1746444768.2225227,-2.8983739301596088
1746444768.3225727,-2.8771813136337436
1746444768.4225538,-2.8561388488390604
1746444768.5225308,-2.835265237344972
1746444768.6224828,-2.8145802183869164
1746444768.722631,-2.7941036808598083
1746444768.8226342,-2.7738544943887677
1746444768.9226193,-2.753850758306708
1746444769.0226212,-2.7341115674964303
1746444769.122529,-2.7146540460898922
1746444769.2226005,-2.6954930035724054
1746444769.3225377,-2.676644276173513
1746444769.4225202,-2.6581216149348124
1746444769.5225928,-2.639940216045058
1746444769.6226091,-2.622114249519189
1746444769.722589,-2.6046557761144564
1746444769.822603,-2.5875742353931246
1746444769.922598,-2.570879191564218
1746444770.0226274,-2.5545807565931775
1746444770.1225545,-2.5386867448855117
1746444770.2225597,-2.523203681037388
1746444770.3225415,-2.5081393622262538
1746444770.4225914,-2.4935002655796903
1746444770.5225384,-2.479291324444464
1746444770.622521,-2.4655161928726756
1746444770.7225196,-2.4521773332296846
1746444770.8225656,-2.4392761197649158
1746444770.92255,-2.42681285657043
1746444771.0225997,-2.4147869662404964
1746444771.1225152,-2.4031976909448804
1746444771.222595,-2.392043585654292
1746444771.3225193,-2.3813219291641117
1746444771.4225361,-2.3710290980831474
1746444771.5225532,-2.3611642948607168
1746444771.6225665,-2.3517250516777475
1746444771.7225597,-2.342706956712394
1746444771.8225296,-2.334107117866718
1746444771.9226005,-2.3259217919946202
1746444772.0226326,-2.318146320557705
1746444772.1225293,-2.310775640199364
1746444772.2225244,-2.303804267152589
1746444772.3225794,-2.297226377300079
1746444772.4225347,-2.2910344063813977
1746444772.5225968,-2.285217591135082
1746444772.6225393,-2.279769238206345
1746444772.7225835,-2.274684907535499
1746444772.8225498,-2.2699603561195882
1746444772.9225667,-2.2655893117117643
1746444773.0227659,-2.2615642438708545
1746444773.1226184,-2.257877010052408
1746444773.222562,-2.254519066885061
1746444773.322549,-2.2514815489952187
1746444773.4225745,-2.2487554406399486
1746444773.5225818,-2.2463314561559233
1746444773.622614,-2.2442001221505317
1746444773.7226007,-2.2423517848242973
1746444773.8226895,-2.2407766969919134
1746444773.922554,-2.2394652750494353
1746444774.0225315,-2.238407944039101
1746444774.1225245,-2.2375950165545353
1746444774.2225997,-2.2370167274161603
1746444774.322572,-2.236663613051644
1746444774.4225364,-2.2365260280012316
1746444774.5226905,-2.2365939960647223
1746444774.6225579,-2.2368580798316136
1746444774.7225773,-2.2373088491736377
1746444774.8225641,-2.237937163049969
1746444774.9225783,-2.2387340267796394
1746444775.022578,-2.2396900674332523
1746444775.1225178,-2.2407953697446987
1746444775.2225912,-2.2420421199635916
1746444775.3225284,-2.2434223848155144
1746444775.4225473,-2.2449277018700284
