timestamp,propeller,rudder
1745662730.1297138,800.0,-16.038362917420155
1745662730.1887918,800.0,-16.341580832009438
1745662730.233491,800.0,-16.335453816042296
1745662730.2895098,800.0,-17.126542838296086
1745662730.3896291,800.0,-17.222351902268468
1745662730.4794717,800.0,-17.50561290436641
1745662730.5766697,800.0,-17.404982479305232
1745662730.6845653,800.0,-17.95606293942989
1745662730.776685,800.0,17.95087777987235
1745662730.8789883,800.0,17.41346107288656
1745662730.9865541,800.0,16.954406105055043
1745662731.0792134,800.0,16.799638566565427
1745662731.1740308,800.0,16.728547979327267
1745662731.2818797,800.0,16.56530208813172
1745662731.394408,800.0,16.38598673247027
1745662731.4755318,800.0,15.651082692152062
1745662731.582038,800.0,15.562653594851168
1745662731.6807,800.0,14.80148602121873
1745662731.7781458,800.0,14.466563354315774
1745662731.8872755,800.0,14.770055588299494
1745662731.98344,800.0,14.611268193640084
1745662732.0775087,800.0,14.171130635217603
1745662732.175771,800.0,13.878981911023093
1745662732.2846124,800.0,13.872922740647827
1745662732.376632,800.0,13.595449053645174
1745662732.4759007,800.0,14.043949371313229
1745662732.5830917,800.0,13.924958692683413
1745662732.68058,800.0,13.961176144109317
1745662732.7768047,800.0,14.324507723441217
1745662732.8830385,800.0,13.417215546722774
1745662732.9756706,800.0,13.113004532707718
1745662733.078912,800.0,13.641648614384449
1745662733.1886957,800.0,13.489824226765261
1745662733.2787309,800.0,13.835500399300223
1745662733.388261,800.0,13.517086453786069
1745662733.4953444,800.0,13.412960993773671
1745662733.5766935,800.0,13.224350016513895
1745662733.674449,800.0,13.213179848609055
1745662733.7840855,800.0,13.05186701588699
1745662733.879137,800.0,13.007617822945855
1745662733.9803805,800.0,12.824527296908432
1745662734.0725787,800.0,12.72962204344664
1745662734.1801295,800.0,12.296398852858735
1745662734.2716584,800.0,12.70829125338791
1745662734.3728166,800.0,12.54870791130065
1745662734.4855413,800.0,12.620104128444822
1745662734.5756254,800.0,12.367951249701916
1745662734.6735904,800.0,12.113315935400204
1745662734.7913077,800.0,11.85495624576316
1745662734.8726583,800.0,12.01262984803745
1745662734.9797091,800.0,11.869289135625321
1745662735.080725,800.0,12.578689382930811
1745662735.177676,800.0,12.497929649873278
1745662735.277817,800.0,13.02766225204573
1745662735.3877916,800.0,13.070047588429734
1745662735.4752476,800.0,12.359687603133576
1745662735.5892153,800.0,12.191516527242225
1745662735.6897223,800.0,12.110503846300505
1745662735.7766013,800.0,11.802627156368361
1745662735.8753576,800.0,11.860118064196811
1745662735.9859233,800.0,11.55728925249048
1745662736.0842655,800.0,11.679749872047203
1745662736.178721,800.0,11.366970161104886
1745662736.2851353,800.0,11.875025413191455
1745662736.376094,800.0,11.695530127888834
1745662736.4752102,800.0,12.232282702338745
1745662736.5891395,800.0,12.143464759497975
1745662736.6794837,800.0,12.097979900037874
1745662736.779081,800.0,11.987380376740301
1745662736.885012,800.0,11.921673344012373
1745662736.979171,800.0,11.695123681198426
1745662737.0824494,800.0,12.305573181356777
1745662737.1813922,800.0,12.23012554837126
1745662737.2797701,800.0,12.293214498515397
1745662737.3785758,800.0,13.120560278234183
1745662737.476082,800.0,13.082374140439345
1745662737.5841186,800.0,13.128671533304788
1745662737.6761847,800.0,13.280086950345687
1745662737.7880628,800.0,12.926741978487353
1745662737.8811612,800.0,12.958808271090016
1745662737.9736078,800.0,12.885468542916044
1745662738.0758727,800.0,12.993308951315322
1745662738.1914148,800.0,12.45117781366689
1745662738.2784412,800.0,12.696022676713849
