timestamp,angular_vel_x,angular_vel_y,angular_vel_z,linear_acc_x,linear_acc_y,linear_acc_z
1745651215.365957,-0.012603342533111572,0.016384461894631386,0.08016930520534515,0.29148340225219727,0.17991986870765686,-9.677836418151855
1745651215.3724773,-0.00813099555671215,0.008835852146148682,0.08325323462486267,0.38668015599250793,0.18025723099708557,-9.613885879516602
1745651215.3832653,-0.005399814806878567,-0.0003158491163048893,0.1001381054520607,0.3558351397514343,0.29052552580833435,-9.679990768432617
1745651215.3874059,-0.010772360488772392,-0.009128788486123085,0.10404878854751587,0.4407788813114166,0.07375462353229523,-9.934927940368652
1745651215.3971422,0.0034251264296472073,-0.005657866131514311,0.10248039662837982,0.38632726669311523,0.2694338858127594,-9.811197280883789
1745651215.4012003,-0.025995437055826187,-0.003859692718833685,0.1052013635635376,0.4049343466758728,0.06506160646677017,-9.74835205078125
1745651215.4038086,-0.003231976879760623,-0.008895495906472206,0.10356812179088593,0.2413104772567749,0.34295737743377686,-9.660231590270996
1745651215.4071426,-0.027401184663176537,-0.0048711057752370834,0.10491865873336792,0.4961671233177185,0.06017205864191055,-9.7887544631958
1745651215.407843,-0.007999523542821407,-0.009441548958420753,0.10642091929912567,0.30737656354904175,0.364103227853775,-9.908869743347168
1745651215.4441128,-0.022744711488485336,-0.0011074332287535071,0.10523755848407745,0.28948017954826355,0.14463621377944946,-9.793390274047852
1745651215.4462702,-0.010300307534635067,-0.008835731074213982,0.10702642053365707,0.37528079748153687,0.28023070096969604,-9.547252655029297
1745651215.4500232,-0.013440988957881927,-0.002461014548316598,0.10752984136343002,0.3535626530647278,0.30123603343963623,-9.761634826660156
1745651215.4538834,-0.020035121589899063,-0.010515710338950157,0.10787101089954376,0.43333834409713745,0.15637527406215668,-10.05335807800293
1745651215.484693,-0.0031712513882666826,-0.003887337166815996,0.10810871422290802,0.2934974431991577,0.393052875995636,-9.765458106994629
1745651215.4878006,-0.014371082186698914,0.003294457448646426,0.10994461923837662,0.4196351170539856,0.16622504591941833,-9.531394958496094
1745651215.494666,-0.011451369151473045,-0.015900876373052597,0.1095513105392456,0.37190040946006775,0.3902239203453064,-9.734346389770508
1745651215.4972465,-0.00995955802500248,-0.006383468862622976,0.11004732549190521,0.4884319305419922,0.09565039724111557,-10.149157524108887
1745651215.4972916,-0.008659501560032368,-0.006541389040648937,0.10976584255695343,0.29714980721473694,0.5127256512641907,-9.84477424621582
1745651215.527654,-0.01194465346634388,-0.002551044337451458,0.10904911905527115,0.2440379559993744,0.027835216373205185,-9.532018661499023
1745651215.5300145,-0.004110925365239382,-0.012468889355659485,0.11164293438196182,0.5516048669815063,0.3923044800758362,-9.513873100280762
1745651215.531879,-0.021830305457115173,-0.008505466394126415,0.11251046508550644,0.3128303587436676,0.20323577523231506,-10.263998031616211
1745651215.5371346,0.0022955972235649824,-0.006486109457910061,0.11231987178325653,0.3799890875816345,0.20985761284828186,-9.986669540405273
