timestamp,angular_vel_x,angular_vel_y,angular_vel_z,linear_acc_x,linear_acc_y,linear_acc_z
1745726713.554906,-0.20841345191001892,-0.00874352641403675,0.03752080723643303,0.5315715670585632,-0.34972110390663147,-9.75317096710205
1745726713.5603895,-0.18736498057842255,-0.007417590357363224,0.040390513837337494,0.41184601187705994,-0.2417593002319336,-9.921720504760742
1745726713.5641253,-0.1688612848520279,-0.0018895205575972795,0.0436859093606472,0.42189493775367737,-0.25652334094047546,-9.787186622619629
1745726713.5939913,-0.169952392578125,-0.012997796759009361,0.04597678408026695,0.46893128752708435,-0.2600032091140747,-9.602993965148926
1745726713.5954123,-0.15644216537475586,-0.0030269448179751635,0.04529080539941788,0.3958669602870941,-0.45464855432510376,-9.75764274597168
1745726713.5972843,-0.17370334267616272,-0.006708134897053242,0.04822437837719917,0.5730470418930054,-0.45657625794410706,-9.94035816192627
1745726713.5988445,-0.17256078124046326,-0.0053802309557795525,0.04530823230743408,0.2707013487815857,-0.4545081555843353,-9.780481338500977
1745726713.6090608,-0.20319393277168274,-0.003204428358003497,0.042755644768476486,0.6225572228431702,-0.7782242298126221,-9.516057968139648
1745726713.640905,-0.2132624089717865,-0.005947131663560867,0.044222719967365265,0.5676597356796265,-0.3275757431983948,-9.653888702392578
1745726713.6422274,-0.22672978043556213,-0.00478434469550848,0.043119631707668304,0.42848992347717285,-0.6260084509849548,-10.03269100189209
1745726713.6444511,-0.2306700497865677,-0.003906291909515858,0.04568031430244446,0.5819100141525269,-0.2965061664581299,-9.752366065979004
1745726713.646275,-0.22224418818950653,0.005417351145297289,0.04680173844099045,0.37133607268333435,-0.22436757385730743,-9.596281051635742
1745726713.6804483,-0.2186385840177536,-0.004459545947611332,0.04961007088422775,0.460279643535614,-0.13934282958507538,-9.665102005004883
1745726713.6833005,-0.18864575028419495,-0.0016130793374031782,0.05050445720553398,0.37698259949684143,0.08763746917247772,-9.86403751373291
1745726713.6845272,-0.18366292119026184,0.005939330440014601,0.05071718245744705,0.4617169499397278,-0.07895748317241669,-9.910786628723145
1745726713.689275,-0.16367661952972412,-0.0028092763386666775,0.05042790248990059,0.3174370527267456,0.11812452971935272,-9.61048412322998
1745726713.696234,-0.15357628464698792,0.002841759007424116,0.044671542942523956,0.6601699590682983,-0.2563527226448059,-9.569330215454102
1745726713.7275658,-0.16979029774665833,-0.010370919480919838,0.04080925136804581,0.9027930498123169,-0.0048058778047561646,-10.012105941772461
1745726713.7295973,-0.15383030474185944,0.008209047839045525,0.029787713661789894,0.3735416531562805,-0.08214764297008514,-10.229101181030273
1745726713.7321017,-0.17694315314292908,0.011102288961410522,-0.010249489918351173,0.7714318037033081,-0.38076063990592957,-10.57012939453125
1745726713.7340953,-0.17472010850906372,0.027901027351617813,-0.010987154208123684,0.6159671545028687,-0.16127707064151764,-9.890423774719238
1745726713.7672484,-0.1917540580034256,0.013889332301914692,-0.01710575632750988,0.7361145615577698,0.07742758095264435,-9.04871940612793
1745726713.7686987,-0.1459021270275116,0.0068232277408242226,-0.01988661102950573,0.5045701265335083,0.43231019377708435,-9.713229179382324
1745726713.769917,-0.138111412525177,0.017782455310225487,-0.030016371980309486,0.5331202745437622,0.5943147540092468,-10.437559127807617
1745726713.772053,-0.09956929087638855,0.016942542046308517,-0.03664039820432663,0.34072333574295044,0.490386962890625,-9.737098693847656
1745726713.8082047,-0.07540316879749298,0.01762288436293602,-0.03849871829152107,0.45148491859436035,0.16488265991210938,-9.120716094970703
1745726713.8132708,-0.06464192271232605,0.007664869539439678,-0.04159493371844292,0.572123646736145,0.30241718888282776,-9.755595207214355
1745726713.8201356,-0.05285154655575752,0.020396951586008072,-0.043313510715961456,0.4438437521457672,-0.14990104734897614,-10.4150972366333
1745726713.8222373,-0.046796537935733795,0.01918538473546505,-0.04498815909028053,0.7389949560165405,-0.20325759053230286,-9.679374694824219
1745726713.8249972,-0.054604142904281616,0.01802680268883705,-0.0462457612156868,0.651033878326416,-0.12871401011943817,-9.217649459838867
1745726713.851806,-0.08555234223604202,0.010350964963436127,-0.04903610423207283,0.6658175587654114,-0.504582941532135,-10.022354125976562
1745726713.852808,-0.07561282068490982,0.01574823632836342,-0.05418980121612549,0.595625102519989,-0.2566859722137451,-10.189310073852539
1745726713.8552153,-0.10328619182109833,0.02555801533162594,-0.05679568648338318,0.4805680215358734,-0.3534548282623291,-9.624208450317383
1745726713.8557491,-0.11951909959316254,0.011335698887705803,-0.061611950397491455,0.3931150436401367,-0.141714408993721,-9.285186767578125
1745726713.897198,0.06112551689147949,-0.008165383711457253,-0.10046614706516266,0.34819674491882324,0.11600792407989502,-9.870423316955566
1745726713.8994024,0.04947170615196228,-0.008218197152018547,-0.10311635583639145,0.38322287797927856,0.007214018609374762,-10.253935813903809
1745726713.8995488,0.06058808043599129,-0.004252319689840078,-0.1032806858420372,0.34835007786750793,-0.23365657031536102,-9.72479248046875
1745726713.900277,0.03471701592206955,-0.016198409721255302,-0.0999431237578392,0.6309065818786621,-0.4497520923614502,-9.314643859863281
1745726713.9432533,0.027490850538015366,-0.016957787796854973,-0.09876254945993423,0.49112749099731445,-0.2874888479709625,-9.959685325622559
1745726713.943385,0.008858267217874527,-0.01293095014989376,-0.09792067110538483,0.6016727685928345,-0.45235389471054077,-10.31952953338623
1745726713.9434557,0.004413539078086615,-0.018734171986579895,-0.09796983748674393,0.4621807038784027,-0.06609740108251572,-9.656351089477539
