timestamp,angular_vel_x,angular_vel_y,angular_vel_z,linear_vel_x,linear_vel_y,linear_vel_z,orientation_w,orientation_x,orientation_y,orientation_z,position_x,position_y,position_z
1745726241.4530268,-0.10462009013396506,-0.04078928622613347,0.04687071582334665,-0.003814007374979605,-0.011593288999904595,-0.008553558953781123,0.6048123144549807,0.007535515954223818,0.008711497964138525,-0.7962847418393336,10.07861748740267,28.161434798669763,-0.0007064232812516159
1745726241.4534285,0.10986395788451239,0.055326455689724094,-0.011440735991956538,-0.004209820717613822,-0.011246524310731374,-0.010813254890821184,0.5976476955852728,0.022305905941126317,0.0006168361260338907,-0.8014482503786208,10.077676403429729,28.162172699039484,-0.0016738314981474057
1745726241.5022218,0.10986395788451239,0.055326455689724094,-0.011440735991956538,-0.004495263025912039,-0.011120766142610204,-0.013300508550151292,0.5970536026901888,0.027805154193741775,-0.002119625844838515,-0.8017165185408158,10.07677979851754,28.16294453434471,-0.002895602388650463
1745726241.692817,-0.0846217974027651,-0.04399792852522948,0.06222433342379095,-0.006128537285107002,-0.010488130748206,-0.016228103798257468,0.599502960836465,0.012362750729894605,0.005981961731142953,-0.8002546960040594,10.075938305785813,28.163817604404638,-0.004379277227266291
1745726241.7017646,-0.0846217974027651,-0.04399792852522948,0.06222433342379095,-0.007332498001435479,-0.010018570718109618,-0.018892321597808882,0.6020484620693718,0.008084156269218427,0.008010495718354962,-0.7983784363919565,10.075153625225859,28.164790200763886,-0.006119439229976895
1745726241.9382858,-0.22610415095937264,-0.30436184042570974,-0.008563661967281816,0.04156422867875128,-0.02682873745197256,-0.016699888498974795,0.5920487556006625,5.8689588847228587e-05,0.0036030845057291225,-0.8058940906405033,10.057509231129412,28.13408043186802,-0.0012094537441504935
1745726241.9387863,-0.22610415095937264,-0.30436184042570974,-0.008563661967281816,0.0452141678865496,-0.02296347157249478,-0.027842107802580757,0.5916527566297417,-0.018899132059777377,0.003703403288762109,-0.8059628547171982,10.053784658262414,28.130668312576603,-0.0033453712799340644
1745726242.0094428,-0.149815119552684,-0.10010257752710824,-0.09813857533229628,0.0566856886145338,-0.020761465024090434,-0.04098623816184287,0.5819554408560478,0.015000885931836712,0.004284710711856838,-0.8130710175214825,10.050082031806019,28.12648287008397,-0.006918083596821905
1745726242.1849642,-0.149815119552684,-0.10010257752710824,-0.09813857533229628,0.06447872777780209,-0.01704702908939137,-0.055987682608216544,0.5780690179992525,0.006550408602782206,0.007535791100562775,-0.8159267825172828,10.046358466398777,28.121483324416666,-0.011917911866291007
1745726242.2040753,0.036391697085879735,-0.260947742169122,0.0729907423901698,0.05177220692012519,-0.01373972173633355,-0.042673178411184516,0.5721702700128614,0.015692620580126906,-0.012456595794956895,-0.8198900883618113,10.055507760807862,28.122720905028782,-0.0033746003125154946
1745726242.2923274,0.036391697085879735,-0.260947742169122,0.0729907423901698,0.053719949641065946,-0.017817612272289788,-0.06390611787596254,0.5749178637280485,0.005989684734219446,-0.02146960861321068,-0.817907470041176,10.052418756771804,28.118207028571565,-0.00875219146240531
1745726242.4792664,-0.1699945579251565,0.012470302996424931,0.07320326491479252,0.05567799435118676,-0.01600083653273912,-0.08514869057844694,0.5615520237096713,0.02061806304003121,0.002262703377072012,-0.8271814192288639,10.04923854778353,28.113846153862372,-0.016400411455029382
1745726242.4988194,-0.1699945579251565,0.012470302996424931,0.07320326491479252,0.05674373346833895,-0.016456407156929982,-0.10752396184120311,0.5647292786793794,0.01636823968394365,0.009567988999140643,-0.8250584077011935,10.045897938978836,28.109509242776433,-0.026253591805673944
1745726242.6065218,-0.19296535326350361,-0.1066513061490845,0.06421051661320604,0.05265368318468398,-0.012802618895283724,-0.1308097572967742,0.5381941949495459,0.013318534073630657,0.0005198882126143337,-0.8427154649637006,10.042760453923247,28.10536816766586,-0.03836228011898582
1745726242.7080436,-0.192965353269377,-0.10665130615391012,0.0642105166145205,0.02064866401650097,0.001287913468145938,-0.057080382579355785,0.5409954514327682,0.0036330658357571206,0.005737767171069662,-0.8409980977324378,10.060037771286733,28.119856226960707,-0.004627654779345058
1745726242.7985594,-0.157492435807732,-0.2029915039566461,0.10839449533941216,0.022506689067652186,0.003444724063489726,-0.08060220891818184,0.5134769959145813,0.010026690269539057,-0.0015591964717242932,-0.8580433608245789,10.059405170566482,28.117804957601734,-0.01155733400996441
1745726242.8975816,-0.157492435807732,-0.2029915039566461,0.10839449533941216,0.02124437050552517,0.005363494713006239,-0.10414180535915615,0.518140424891785,-0.002734534025183837,-6.824157891254738e-05,-0.8552911888706166,10.058822879451794,28.11568160198543,-0.020804638686693824
1745726243.002857,-0.01357775983956791,0.060157480859442114,-0.14436594684461984,0.024531615055904822,0.003340479606261312,-0.12652218966545284,0.4879041839622811,0.02533772479236827,-0.0011425990965008347,-0.8725286249984877,10.058383237007291,28.11366919274176,-0.032375269833312736
1745726243.096812,-0.013577759916223371,0.06015748079938217,-0.1443659468184081,0.017245939094477716,0.002531647094656914,-0.045415865417556475,0.4816116322305924,0.027638395828567367,0.0011002083312060384,-0.8759481401988567,10.06401298019121,28.11859612479763,-0.003471245827004779
1745726243.1973097,-0.03713331910662322,0.06577621196967141,-0.004092320164666541,0.01928886083707455,0.0010825767784160153,-0.06711801187222716,0.4705107844610667,0.02439164237010184,-0.0014476998647347235,-0.8820558676486555,10.063382617317894,28.117070503168343,-0.009143818767229788
1745726243.3068666,-0.03713331910662322,0.06577621196967141,-0.004092320164666541,0.02146222429185458,-0.00014264188219260975,-0.0889993962005774,0.47037698495698976,0.02641909262391025,0.0017423977595774354,-0.882068300993607,10.062637673397607,28.115546084543368,-0.017030176769360705
1745726243.3958142,-0.21125726676794415,-0.10803222827136717,0.1275051417644703,0.01810431174182561,0.0007619392348131361,-0.10910335599353799,0.4622706169502709,0.011744415903287488,0.0020590228591161456,-0.8866587313190867,10.061875903886213,28.11411434780532,-0.026956268305039277
1745726243.5060213,-0.21125726641300663,-0.10803222799184775,0.12750514164883034,0.3165273112968261,-0.08361172851859315,-0.032918785513836805,0.4680166842035498,0.0020844428008298123,0.008852415848357964,-0.8836728315043825,9.93509925468558,27.94595917297635,-0.0025791327633394867
1745726243.6000783,-0.12458201263430367,0.06441806944809891,-0.28476865731530987,0.3161998126812754,-0.052498465167460824,-0.03280656854723909,0.42414432898631477,0.02061043983142636,0.00441767779341844,-0.9053492597233498,9.910779992308655,27.924935221472428,-0.006521844622073238
1745726243.703473,-0.12458201263430367,0.06441806944809891,-0.28476865731530987,0.3130597796807686,-0.043480093739630486,-0.04529390694460727,0.4113148445722423,0.02081893910699432,0.01171591483543921,-0.9111802279179132,9.886800875413881,27.904317919326424,-0.011832532899453786
