timestamp,angular_vel_x,angular_vel_y,angular_vel_z,is_valid,linear_vel_x,linear_vel_y,linear_vel_z,orientation_w,orientation_x,orientation_y,orientation_z,position_x,position_y,position_z,speed,turn_rate
1745732521.0231633,0.21973809972824324,0.062266785885596726,0.03656302063637868,True,0.010277118281447905,0.0047703816359826595,-0.00032792187600650963,0.6691510762529254,0.024355720811385213,0.004865088082165427,-0.7427112271477134,9.806866938712528,28.110437127847188,-1.3531853269184716e-05,0.0,0.0
1745732521.1240082,-0.15712136702736199,0.02180131759739868,0.009203196445719278,True,0.011520362293842082,0.005430150522617843,-0.0008453142044605231,0.666864063526725,0.0008606385297522355,0.023664119255414975,-0.7448030541947386,9.806866938712528,28.111695212040807,-0.00012471227335709469,0.01199426387668537,4.149419996299976
1745732521.209557,-0.15712136702736199,0.02180131759739868,0.009203196445719278,True,0.012658660300378823,0.00585467710203262,-0.0012855787480077299,0.6671667089629867,-0.003555498165322474,0.030241056683401008,-0.7442858452066419,9.806866938712528,28.112837847463044,-0.0002960243401343665,0.01551501086085175,0.5548864114913689
1745732521.3037899,0.06614297925236491,0.08806380746149885,0.03912225899803722,True,0.008910687455749626,0.004170812291234622,-0.00249105128756955,0.6671209911125601,0.01103810940540691,0.016968180346319965,-0.7446743074750763,9.805495244795424,28.115617042164484,-0.00023583266770743746,0.08260742814708026,0.048986010290848106
1745732521.3983827,0.06614297925236491,0.08806380746149885,0.03912225899803722,True,0.010584049184974603,0.0037831488405325395,-0.0034096523219649412,0.668455040085481,0.016556292423137563,0.017421008095644574,-0.7433641483434946,9.805495244795424,28.115617042164484,-0.0005762426609569277,0.010984359649178885,2.3336096670969457
1745732521.5098126,0.018856530952946184,0.09466016317228815,0.03488391516199656,True,0.011377544456391107,0.004022751442233077,-0.004529611501896362,0.6663202539325075,0.009692088872023637,0.018609833620488757,-0.7453704157700608,9.805218382918039,28.11671862738132,-0.0010265937820516814,0.010193351081497748,3.1159629129259496
1745732521.6051407,0.018856530952946184,0.09466016317228815,0.03488391516199656,True,0.012553133531778704,0.003962705692355545,-0.0054725094218066,0.6675143291956884,0.013880470757927373,0.021043617198895685,-0.7441700874297185,9.805218382918039,28.11671862738132,-0.0015845963551209387,0.012974183967603595,2.019768462776847
1745732521.698115,0.16813958958316177,-0.009235999524594779,0.04185202511229604,True,0.008185634417530391,0.0037784251886659164,-0.0021719533363115133,0.6657501047128018,0.010784292150652568,0.009931698699929804,-0.7460307356125729,9.80454336889863,28.116469951214807,-0.00019946473295816348,0.04591748073309276,2.9619454460849486
1745732521.793544,0.16813958958316177,-0.009235999524594779,0.04185202511229604,True,0.00822462580530389,0.0037859998303651364,-0.003079798912579559,0.667200099001926,0.01605703371476876,0.003329532053814561,-0.7446980017271468,9.80454336889863,28.116469951214807,-0.0004825521669138644,0.009404288874873549,2.5092990624847986
1745732521.9154267,-0.008867653918662066,0.06933786067424716,0.04483312082843449,True,0.009993483300312609,0.004105671734360816,-0.00429004400547707,0.6651302584269038,0.008020718655996295,0.019288389469964945,-0.7464351046332537,9.80454336889863,28.116469951214807,-0.000891192314202111,0.008262841216755978,2.8101058252515636
1745732521.9998283,-0.008867653918662066,0.06933786067424716,0.04483312082843449,True,0.011230962737793266,0.004230646620588445,-0.005439394259855387,0.6667344562943887,0.010356784152815258,0.021907127845669387,-0.7449013220295636,9.80454336889863,28.116469951214807,-0.001428733591447968,0.013233127372393927,2.9584195464266063
1745732522.0953846,0.17977325616787965,0.026317760522911064,0.052955949765869904,True,0.01022022473358039,0.003454647238189435,-0.006716858369547281,0.6643569328411962,0.012483493308663886,0.010768671518453019,-0.7472336073105778,9.80454336889863,28.116469951214807,-0.0020791398800193497,0.011265049715868681,3.7330648532466797
1745732522.2063246,0.17977325616973183,0.02631776052435288,0.05295594976520428,True,0.005670873313845584,0.003083028828364979,-0.0028135579095712824,0.6661793065137738,0.019466299632624456,0.004892811772138363,-0.7455214652472475,9.804331787615675,28.11724785887275,-0.00024007768108712596,0.04166634872376544,2.7494134577454505
1745732522.2993464,-0.045877795825416456,0.07019569047635474,-0.02146773126419159,False,0.007332503407188927,0.0038600884599376602,-0.0032253681456158663,0.6602807962090173,0.006644925916930865,0.020443388911661045,-0.7507111181852519,9.804191904920094,28.117641730301163,-0.0005555502034316241,0.008205473851599076,10.13445695020205
1745732522.3989928,-0.045877795825416456,0.07019569047635474,-0.02146773126419159,True,0.008409923559853589,0.004172575416836204,-0.003916292651717065,0.6594123021082301,0.007743139477191768,0.02448980926254743,-0.7513426041837672,9.804042060617036,28.118063650892843,-0.0009540327004584988,0.008687852615945593,1.3330753580800967
1745732522.5025032,0.12047337323993215,-0.023094202581110945,0.07720096432598425,True,0.007587261637542544,0.003463611534729995,-0.003581240111880309,0.6636999827601122,0.008892419843468983,0.011060182801127876,-0.7478642457759028,9.804042060617036,28.118063650892843,-0.0013386585911885698,0.008104319692842062,6.395368864018793
1745732522.5976124,0.12047337324082696,-0.023094202580413285,0.07720096432566592,True,0.00451893556945307,0.002582580186766862,0.00066173770935905,0.6665285288763586,0.012069193678184655,0.005754346150146399,-0.7453596060011973,9.803591557926207,28.11873387325759,5.095980670488556e-05,0.03599520598339212,4.650459201124507
1745732522.7078393,-0.14749597191047076,-0.048203953623941864,-0.0012608558247475948,True,0.003947564465541904,0.0023960026530536853,0.0009391417405490548,0.6610155544290902,-0.0009380761196814379,0.020339111333032567,-0.7500959121113638,9.803591557926207,28.11873387325759,0.00011857525557849256,0.004433951841731809,7.816618781825937
1745732522.822399,-0.14749597191047076,-0.048203953623941864,-0.0012608558247475948,True,0.0035414374479832422,0.0021283403227717428,0.0011007089026205492,0.6609904728040014,-0.007621999064771802,0.024277028588262622,-0.7499627496586242,9.803410787460525,28.119136368321172,0.00020301822606874664,0.0038514942510543644,0.03133927904079751
1745732522.8955083,-0.13770211220963122,0.04640500260608957,0.0026388628888642123,True,0.004960249796246973,0.0024614373623108314,0.001404002442141006,0.6610143385868898,0.002886538602990648,0.02298165942148827,-0.7500157034407111,9.803410787460525,28.119136368321172,0.0003109593923367013,0.007123531798778833,0.0675850289568092
1745732522.9970982,-0.1377021122102369,0.04640500260561717,0.0026388628890832927,True,0.003547572350846089,0.002473102470388868,0.0005796286976379903,0.6610623956893744,7.858988794299736e-05,0.029678268771652343,-0.7497437583546608,9.80331944800731,28.119918402125975,2.35151998906359e-05,0.02409679881734697,0.0504694063813064
1745732523.106202,-0.18046365137063697,0.030139004557634748,-0.014009484287156728,True,0.0024925431654299517,0.0029156241325186323,0.0008539744888274903,0.6603839047922667,0.0009385160058499147,0.02406769238348552,-0.750541780091128,9.80331944800731,28.119918402125975,7.361060049886515e-05,0.003563035431137655,0.9340336825876
1745732523.204517,-0.18046365137063697,0.030139004557634748,-0.014009484287156728,True,0.0020655796031581464,0.0032209856087544514,0.0012134270472681568,0.6598025818201487,-0.0039060497564302674,0.03183466899284037,-0.7507541872336662,9.80331944800731,28.119918402125975,0.00015532187769282666,0.003941835902460848,0.8933723570640733
1745732523.308264,0.08378648026024288,0.11901436849580746,0.00579677807759154,True,0.0036235724564495286,0.0026092013559410403,0.0006817487019558639,0.6608504855672466,0.012885224942415067,0.017130497243964746,-0.7502114053837707,9.803549935482767,28.119562415240125,0.00022061715527943657,0.0040877140468915645,1.6942083213660069
