timestamp,angular_vel_x,angular_vel_y,angular_vel_z,is_valid,linear_vel_x,linear_vel_y,linear_vel_z,orientation_w,orientation_x,orientation_y,orientation_z,position_x,position_y,position_z,speed,turn_rate
1745664703.3207233,-0.017821581894336747,-0.43039405832031785,-0.7645912817692331,True,0.05613067928963943,0.0370320955353742,-0.05456345996675099,0.6456053970796547,0.00568936001173294,-0.0045749428045742824,-0.7636362827567933,9.862430680260513,28.12061706776424,-0.0062935433341052074,0.0,0.0
1745664703.379985,-0.017821581894336747,-0.43039405832031785,-0.7645912817692331,False,0.07027061991760496,0.05391590621515629,-0.08024818076616079,0.6157065108807275,-0.01114432321398057,-0.01756164034817419,-0.7877010126357998,9.864185389090261,28.12061706776424,-0.012836404454876566,0.1343371462975296,74.5106048299891
1745664703.4869423,-0.015241993139324731,-0.5013110227885303,0.1669713274950988,False,0.07826075850681449,0.03141633868287283,-0.12335537039809978,0.6514315143562426,0.018497262514191367,-0.02145563009151144,-0.7581784020403047,9.867352332077612,28.12061706776424,-0.023204345990627023,0.07833222808619171,49.820355449574485
1745664703.6057372,-0.015241993139324731,-0.5013110227885303,0.1669713274950988,True,0.08036900768061511,0.023346299469984018,-0.16342251350971188,0.6570093214071294,-0.0011866456651900628,-0.03735139285048993,-0.7529556540117998,9.870869783381222,28.12061706776424,-0.03715368888689818,0.07624317083096371,6.695428975314207
1745664703.6643813,0.09163521906836383,-0.26351359890733794,0.22703173101915775,False,0.08450409301231623,0.016463899413214897,-0.19886326321152023,0.6322992432279884,0.030661791488620742,-0.025544001791801163,-0.773695693104519,9.886900822137196,28.135286819199205,-0.055072744038004856,0.14872772622272362,61.14429975752662
1745664703.761782,0.09163522006751655,-0.2635135981558624,0.22703173059358764,False,-0.06264478899832526,0.12252945731966611,-0.10494467219804879,0.6405020299554777,0.023070365705138082,-0.0377631411032494,-0.7666804112687109,9.91352643329014,28.159651497206877,-0.007540873627951518,1.5475807527959917,12.023633872098678
1745664703.854906,-0.17504532847946364,-0.132016518798925,-0.2093311940037502,False,-0.08373006147790724,0.11705389501093261,-0.14223506919589476,0.5817251953544088,0.0257797415826724,-0.012455146485663248,-0.8128813390279214,9.93898300930412,28.182946409545057,-0.018986736900944535,0.1626611647406134,91.30351735133752
1745664703.9607275,-0.17504532847946364,-0.132016518798925,-0.2093311940037502,False,-0.08916780529901948,0.1169741684390115,-0.17808684537590364,0.5732940451977945,0.015450436365295462,-0.008909339143031924,-0.8191555685173029,9.967910518883393,28.209417518599196,-0.03432036626129139,0.14409904020169542,11.621875262162511
1745664704.0617514,-0.43601264745786056,-0.15686021288084812,-0.0039024395901699205,True,-0.09387466041818716,0.1209136308822022,-0.21682206153009512,0.5679426478682915,0.01655414452487606,-0.0007216750678963177,-0.822901323499057,9.995526587025065,28.234688548219687,-0.053558732921634725,0.15659275813031248,7.398916464594095
1745664704.1627598,-0.43601264745786056,-0.15686021288084812,-0.0039024395901699205,True,-0.10074260580644921,0.13285160253337533,-0.24883111246754652,0.5679848608009122,-0.0022840053322984184,0.012765930904563016,-0.822936821529302,9.995526587025065,28.23522525672754,-0.07668904871272912,0.16023022925305008,0.20531940461780804
1745664704.261738,-1.2345382479299774,1.0644627183455617,1.044906372574728,False,-0.044447213161181734,0.043292671764157326,-0.0849502711934918,0.5781476850821656,0.038775270595500545,0.07036116876138844,-0.811967387617822,9.996500819237673,28.237762296979326,-0.00688611638426339,0.4624447896819701,14.076257446980383
1745664704.3560317,-1.2345382479299774,1.0644627183455617,1.044906372574728,False,-0.034069745719876456,0.061396158364972614,-0.1074499763739946,0.6164465308918549,0.049780654433627156,0.14877362825185114,-0.7716099847282546,9.997428940600468,28.240179257972283,-0.016089694300563954,0.07603286165435345,56.20026014518419
1745664704.4549363,-0.29585994972986596,0.1614535072280341,-0.21575192631259532,False,-0.07854717080150879,0.045548096738189145,-0.08589035915211173,0.5169034803061285,0.01747060876089419,0.022399456952701763,-0.85557222617682,9.998402447674259,28.242714409858706,-0.024661063761275092,0.08695689709012046,138.16333480283666
1745664704.5623853,-0.29585994972986596,0.1614535072280341,-0.21575192631259532,False,-0.09352731983789307,0.05154603151909227,-0.07932319838978355,0.5076486685914419,0.01648574568184236,0.039411575061626916,-0.8605043737354342,9.999460056770321,28.245468575459725,-0.03255001202484423,0.09472429441227112,11.826447467001644
1745664704.6593342,0.07714674139191563,-0.26030438453375504,0.1375405945119415,False,-0.10511125039089425,0.05706913197675576,-0.0543538969270568,0.5370752809418371,0.008021664030426177,0.005099353764020769,-0.8434807597678913,10.000414313637943,28.24795359705147,-0.03861845639667498,0.11719474024075448,41.227497924003096
1745664704.7592285,0.07714674139191563,-0.26030438453375504,0.1375405945119415,True,-0.1174405445181796,0.06331278961978572,-0.03450401685083418,0.5428489412312774,-0.0008502605672443891,-0.0051997464984073006,-0.8398138285938148,10.001397561977834,28.250514116590367,-0.04297762732834684,0.12704770662829323,7.830260071058992
1745664704.8629353,0.11302385825744259,-0.24609869753269695,-0.02003482590888903,False,0.4092117441078763,-0.1587610381233631,0.09775256930754787,0.5547501449276806,0.0017652252959426255,0.01664578926954661,-0.8318485910200041,9.878481505916954,28.03853762033643,0.007873954152161635,4.386580785841805,15.68755228837983
1745664704.9603238,0.11302385825744259,-0.24609869753269695,-0.02003482590888903,True,0.4020488427506958,-0.1593956531730102,0.11800069874460656,0.5540605836275939,-0.00535223615900912,0.005119276105282495,-0.8324434012294807,9.763054100780188,27.83947577523089,0.01860484148357408,0.4474015951649993,0.8874774374759422
1745664705.0582743,0.07720341720698144,-0.12006611870385114,-0.22512514253996432,False,0.38714916880396405,-0.17146353504024398,0.16052179489713228,0.5625806454004535,0.0007187499236286522,0.026481685997984387,-0.8263178693009493,9.747918282239443,27.836287963125535,0.03261046718197831,0.438276322391298,11.869401777870667
1745664705.165231,0.07720341720698144,-0.12006611870385114,-0.22512514253996432,False,0.38343775547569975,-0.1632437565967657,0.18838656403712484,0.5533859041421504,-0.0023682887398296538,0.019920546636370728,-0.8326833756758494,9.731390768889174,27.83280704090203,0.04975063355435132,0.3938618384506109,11.800494958741417
1745664705.2564976,0.28153159088464885,-0.07663015371407927,0.16648401409380428,False,0.1848152676296453,-0.1541312315748315,0.08228733982821276,0.6095666108279414,0.002258424562753339,0.026232458724751127,-0.7922974849079641,9.717287770263459,27.82983675491321,0.006461546878318709,0.9533883988806013,86.68382578204792
1745664705.3525193,0.28153159088464885,-0.07663015371407927,0.16648401409380428,False,0.17699533742239792,-0.15527493359516795,0.11901436266798433,0.6161442754541622,0.00802111822798706,0.01272219623643452,-0.7874897073678867,9.70245000098834,27.826711716093246,0.016317047805933595,0.24893486214953994,10.047860046175087
1745664705.4764693,0.2496662629066821,-0.14676932972748066,0.10145888787497784,False,0.17291699984609835,-0.16472512089927113,0.14790310069427148,0.6266137021228404,-0.004533392458541586,0.027496084569804916,-0.7788316133786913,9.683296596240348,27.82267774493073,0.029692465721388565,0.19171215111406184,12.319570316760684
1745664705.557439,0.2496662629066821,-0.14676932972748066,0.10145888787497784,True,0.171554080996934,-0.1637894117192118,0.18399373815475553,0.6307491197356079,-0.0022866755093661865,0.013195624131769234,-0.7758712487079565,9.670784716487798,27.82004257051789,0.046514160542570515,0.292037331661612,7.549424468170112
1745664705.6507661,0.19305143570660543,-0.07519259283063946,-0.06294214721475985,False,0.16011368741485635,-0.18049420655175666,0.21707218275384887,0.6519288865773774,-0.005980734977443767,0.03276291548497451,-0.7575483806490745,9.643433175409772,27.773267488055737,0.06692489431746582,0.254034970631719,33.89359638177691
1745664705.7638373,0.19305143506104272,-0.07519259334413854,-0.0629421470111559,False,0.5026410602049523,-0.4017812799428361,0.0918099812966359,0.6496885878801045,-0.002638930761947902,0.022979086021616402,-0.7598484957071381,9.610295175108428,27.71659672525285,0.007654530120847594,2.8741586855919734,3.0030636995777877
1745664705.8682761,0.3421897289412239,0.022220435100205257,-0.004895101618802598,False,0.4578510467961057,-0.45730079373899163,0.13257709945307117,0.6906693998294733,0.0025114670926027365,0.02995683432393996,-0.722545542335932,9.579687095581583,27.66425249207812,0.018916768471005173,0.6195516606946136,60.61207611379447
1745664705.9562607,0.3421897289412239,0.022220435100205257,-0.004895101618802598,False,0.4575236005814458,-0.4527092815483395,0.18396134997098867,0.6903147770729321,0.015122910284615206,0.018358578779094834,-0.7231180876761991,9.553901286674547,27.620155037585914,0.03364964600130671,0.7367638327557734,0.35199760460422397
1745664706.0629008,0.1868486350172325,-0.08505097053505274,-0.014740574361039633,False,0.44118675156173864,-0.47735603947664595,0.1888572569419036,0.7034165888602133,-0.0071796310319549835,0.03156391702847453,-0.710040333048994,9.522648062327336,27.566707513664735,0.051878758666222054,0.6065893752426308,19.46516809828772
1745664706.16256,0.18684862340286407,-0.08505097961162633,-0.014740570273090713,False,0.27815543382016705,-0.2124174765786791,0.055912593175270316,0.7030526269715255,-0.003649994419587495,0.021932202647005856,-0.7107901657565507,9.493440742923298,27.51675878244973,0.003973799391800792,1.695559182965911,0.6312788219558634
1745664706.2565882,0.2000664800200933,-0.012335943484835937,-0.13787383669002426,False,0.2614964020471642,-0.23887672973249116,0.0898391787389079,0.7302440434518148,-0.005771729953146733,0.03287451395530547,-0.6823705668247235,9.465883702991519,27.469632267291235,0.011451889843499555,0.3753556553685144,47.586195585468545
