timestamp,angular_vel_x,angular_vel_y,angular_vel_z,is_valid,linear_acc_x,linear_acc_y,linear_acc_z,linear_vel_x,linear_vel_y,linear_vel_z,orientation_w,orientation_x,orientation_y,orientation_z,position_x,position_y,position_z,propeller,rudder,speed,turn_rate
1745729005.7615018,0.012423072941601276,-0.0278768427670002,-0.2799436151981354,True,0.4110450744628906,-0.7049847841262817,-10.003808975219727,0.6472328226274303,0.042017606893378016,-0.12188557895880309,0.9276380008151597,0.006294581895688769,-0.004120441452029606,-0.3734047932802319,12.109556404536487,5.979205407448218,-0.01822134277904608,800.0,35.0,0.0,0.0
1745729005.8324769,0.012423072941601276,-0.0278768427670002,-0.2799436151981354,True,0.4110450744628906,-0.7049847841262817,-10.003808975219727,0.6472328226274303,0.042017606893378016,-0.12188557895880309,0.9276380008151597,0.006294581895688769,-0.004120441452029606,-0.3734047932802319,12.109556404536487,5.979205407448218,-0.01822134277904608,800.0,35.0,0.0,0.0
1745729005.9411674,0.012423072941601276,-0.0278768427670002,-0.2799436151981354,True,0.4110450744628906,-0.7049847841262817,-10.003808975219727,0.6472328226274303,0.042017606893378016,-0.12188557895880309,0.9276380008151597,0.006294581895688769,-0.004120441452029606,-0.3734047932802319,12.109556404536487,5.979205407448218,-0.01822134277904608,800.0,35.0,0.0,0.0
1745729006.0010095,0.008517350070178509,-0.022594448179006577,-0.27996009588241577,True,0.46427544951438904,-0.7302151322364807,-9.90697956085205,0.6472328226274303,0.042017606893378016,-0.12188557895880309,0.9276380008151597,0.006294581895688769,-0.004120441452029606,-0.3734047932802319,12.109556404536487,5.979205407448218,-0.01822134277904608,800.0,35.0,0.0,0.0
1745729006.104109,0.02034909278154373,-0.022920014336705208,-0.2793475389480591,True,0.26034945249557495,-0.5916582345962524,-9.626132011413574,0.6472328226274303,0.042017606893378016,-0.12188557895880309,0.9276380008151597,0.006294581895688769,-0.004120441452029606,-0.3734047932802319,12.109556404536487,5.979205407448218,-0.01822134277904608,800.0,35.0,0.0,0.0
1745729006.2147367,0.01444579940289259,-0.006582959555089474,-0.2765866816043854,False,0.3585110306739807,-0.4382396638393402,-9.83255672454834,0.6471008105709121,0.07454581982300126,-0.1249749294135075,0.9151731765407604,0.038027949638095304,0.005550396157701429,-0.4012245320130728,12.143475099041815,5.924531211314064,-0.03144032286131049,800.0,35.0,0.5969360452562613,31.549108734302045
1745729006.304333,0.017185401171445847,-0.01384144276380539,-0.27782100439071655,False,0.3780251145362854,-0.6280099749565125,-9.524261474609375,0.6490545867206177,0.05891653855982492,-0.15163451171249726,0.9192535502965159,0.037501843565333357,0.006177695081565128,-0.39182694914966165,12.171689262413338,5.879052258647021,-0.047437107291811755,800.0,35.0,0.717781163968751,13.030778855718786
1745729006.4085982,0.006728290114551783,-0.014069588854908943,-0.27845561504364014,False,0.4139614999294281,-0.9995834231376648,-9.709113121032715,0.6346035538366835,0.13615055089170353,-0.1987718392042661,0.8949848143880743,0.02575045658707418,-0.00419302209298796,-0.44533303781106237,12.20239966689562,5.829549566915779,-0.06619877324633074,800.0,31.853700095486456,0.6615333520321633,69.25137169261843
1745729006.51656,0.00869073811918497,-0.031074892729520798,-0.28709912300109863,False,0.4596884846687317,-0.7068101167678833,-9.553895950317383,0.5577792930820964,0.039942107823130346,-0.07334517622073357,0.8940757654916952,0.013368897145464883,-0.012691183603002398,-0.4475362912751413,12.237302310689705,5.773289323995797,-0.0052312797590410255,800.0,33.93720375848629,1.0692941244214038,2.7404616405449906
1745729006.6030993,0.018747657537460327,-0.029905784875154495,-0.2871098816394806,False,0.3402329385280609,-0.9302508234977722,-9.766885757446289,0.5582306745226082,0.07560177907952541,-0.08560406650576105,0.8783012114228684,0.025222213547581748,-0.00022157752381403613,-0.4774419052201882,12.265597050964884,5.727680487867771,-0.013304583085571206,800.0,33.297799139041366,0.621439626999048,42.44702334499235
1745729006.7019155,0.022417768836021423,-0.02393493615090847,-0.28571024537086487,False,0.35949939489364624,-0.6477078199386597,-9.667839050292969,0.5580675065364146,0.0731039951349252,-0.12319473338011411,0.8795419165270262,0.012629410342290131,-0.003449483078945229,-0.47564126832399634,12.296546199062538,5.67779296071043,-0.024302773167790552,800.0,31.57649615394816,0.5689126194219741,2.259953170825662
1745729006.8153389,0.028466518968343735,-0.016531754285097122,-0.28514429926872253,False,0.33821114897727966,-0.8013074994087219,-9.787740707397461,0.5588244145994682,0.09704370937862393,-0.137496234626044,0.8681659667682258,0.02671496055804109,0.005149179386838384,-0.49552764905645424,12.332015345536082,5.620619561224169,-0.03815839103903611,800.0,24.182917305875364,0.4969925268773174,22.85558653109919
1745729006.9091198,0.011855455115437508,-0.015404785051941872,-0.2705754339694977,False,0.38522660732269287,-0.6618836522102356,-9.745786666870117,0.5599400139808783,0.09973018910950715,-0.16700904489836815,0.8683005075370067,0.01555208580338011,0.008638546749701935,-0.49571941332591984,12.361247884473089,5.573499069393621,-0.05491718482459756,800.0,22.262126163610038,0.6039293078147934,0.3996816451868235
1745729007.0060341,0.01053948886692524,-0.023917386308312416,-0.2700628638267517,False,0.4762970507144928,-0.7099459767341614,-9.643475532531738,0.5924579555542843,0.12369131874590088,-0.06625332524731525,0.8465171333584944,0.018513250696795477,-0.00364590290739656,-0.5320269822773507,12.39071834557418,5.525995066250106,-0.005625453736656106,800.0,6.07799600398223,1.2280305108476912,51.605747234611165
1745729007.1162279,0.010617541149258614,-0.022710110992193222,-0.2672334611415863,False,0.3012249171733856,-0.9021188616752625,-9.803546905517578,0.5883221262341675,0.13287568467022662,-0.10635851690130294,0.8434647486939791,-0.001906482569976221,-0.007472513858910628,-0.5371291693544873,12.424577074135453,5.471417530374682,-0.013972888706516196,800.0,3.0222009582720597,0.559454206009262,6.446341987650563
1745729007.2055776,0.0123249851167202,-0.019533958286046982,-0.23183052241802216,False,0.18273332715034485,-0.625898003578186,-9.966272354125977,0.597401324711769,0.11953241668377926,-0.09944042327586036,0.8457306860501892,0.04280184231507166,0.004924964177261539,-0.531867797197165,12.453988689453336,5.4240083818810785,-0.024933827005895283,800.0,18.3658291361823,0.6438264166121092,8.036294979699953
