timestamp,angular_vel_x,angular_vel_y,angular_vel_z,is_valid,linear_acc_x,linear_acc_y,linear_acc_z,linear_vel_x,linear_vel_y,linear_vel_z,orientation_w,orientation_x,orientation_y,orientation_z,position_x,position_y,position_z,propeller,rudder,speed,turn_rate
1745726118.9575274,0.15976819396018982,-0.09196271747350693,-0.4233444333076477,True,0.9670239686965942,-0.8782988786697388,-9.868643760681152,0.019579289904070558,0.007395943918312547,0.0005302397305567717,0.6958835030616325,-0.013412808988396164,0.015621932748872783,-0.7178594583474549,10.05458966616597,28.109464473153846,0.0002235930336443627,800.0,35.0,0.0,0.0
1745726118.9789221,0.15976819396018982,-0.09196271747350693,-0.4233444333076477,False,0.9670239686965942,-0.8782988786697388,-9.868643760681152,0.01970587841032918,0.007211414314120231,0.0003854838808165854,0.6971113305890206,-0.019723893598219605,0.015954122013327268,-0.7165139403923102,10.05458966616597,28.109464473153846,0.0002394754754337855,800.0,35.0,0.1742149152736773,18.287222609259643
1745726119.0378177,0.15976819396018982,-0.09196271747350693,-0.4233444333076477,True,0.9670239686965942,-0.8782988786697388,-9.868643760681152,0.019716288201321527,0.007244629918693278,0.00103934685761825,0.6951070982209083,-0.006274156979951217,0.01485656454919011,-0.7187252878860568,10.05458966616597,28.109464473153846,0.00029667941153589986,800.0,35.0,0.031756692192610396,5.445841371072383
1745726119.2036984,0.15976819396018982,-0.09196271747350693,-0.4233444333076477,False,0.9670239686965942,-0.8782988786697388,-9.868643760681152,0.06206314922916266,-0.06362119689534965,-0.004361014606476269,0.6969437423601336,-0.011790189476189308,0.014750701315617317,-0.7168771360755377,10.035866064671678,28.098091264333608,-0.00023373614767056673,800.0,35.0,0.5287013530097847,1.7948894246591092
1745726119.2274594,0.15976819396018982,-0.09196271747350693,-0.4233444333076477,False,0.9670239686965942,-0.8782988786697388,-9.868643760681152,0.07004346086203661,-0.05331814243841825,-0.007169411382757869,0.6700148624400613,0.026093230369619885,-0.02851951046450034,-0.7413405863442045,10.034000808082515,28.096958258341232,-0.0010921416662841392,800.0,35.0,0.518435957306783,246.3546229528883
1745726119.4526176,0.15976819396018982,-0.09196271747350693,-0.4233444333076477,False,0.9670239686965942,-0.8782988786697388,-9.868643760681152,0.07507933649495406,-0.04651320318932816,-0.010175601710348713,0.645748659001181,0.05173493575013505,-0.07206297178754058,-0.7583792546729202,10.0084082137197,28.08141264228928,-0.002512734618000365,800.0,35.0,0.037664254456921564,14.918888108324134
1745726119.4528263,0.15976819396018982,-0.09196271747350693,-0.4233444333076477,False,0.9670239686965942,-0.8782988786697388,-9.868643760681152,0.10205017648017572,-0.04446699188934424,-0.06624051197413311,0.6710894654444935,0.014037247825137955,-0.0038068178603858235,-0.7412336967385506,10.008385569641993,28.081398887679924,-0.007672124933469835,800.0,35.0,49.224136382920186,17395.177552019402
1745726119.509777,0.15976819396018982,-0.09196271747350693,-0.4233444333076477,False,0.9670239686965942,-0.8782988786697388,-9.868643760681152,0.07651030367053886,-0.011072019087174407,-0.08536215028321383,0.6749072568675337,9.36999872100785e-05,-0.013819637910394372,-0.7377731382043392,10.002611566524182,28.07789160607026,-0.0066350324563344025,800.0,35.0,0.45497965122086276,10.863146237716585
1745726119.7066302,0.17027859389781952,-0.09439142048358917,-0.4263487756252289,False,0.7751110792160034,-0.8973895907402039,-9.752300262451172,0.09553725800325569,-0.016357630888617553,-0.1270559914393389,0.6520953555680195,0.017659464129175476,-0.01295811045699041,-0.7578204787063181,9.980386338504632,28.064391417048352,-0.017458165327942504,800.0,35.0,0.04251186914081528,17.16168934868331
1745726119.7124877,0.0753868967294693,-0.06294271349906921,-0.42663058638572693,False,0.6298235058784485,-1.0366005897521973,-9.720162391662598,0.10738364122403399,-0.019016963459926733,-0.17218342547906046,0.650049484962157,0.00043488879522198687,-0.02519457315695934,-0.7594739702291377,9.980348835072796,28.06436863647583,-0.032349744607694825,800.0,35.0,30.655344085117097,1027.1102160775476
