timestamp,angular_vel_x,angular_vel_y,angular_vel_z,linear_acc_x,linear_acc_y,linear_acc_z
1745726119.7064683,0.15976819396018982,-0.09196271747350693,-0.4233444333076477,0.9670239686965942,-0.8782988786697388,-9.868643760681152
1745726119.7065454,0.17027859389781952,-0.09439142048358917,-0.4263487756252289,0.7751110792160034,-0.8973895907402039,-9.752300262451172
1745726119.7067256,0.14720383286476135,-0.09509400278329849,-0.42360639572143555,0.920401394367218,-0.9303264617919922,-9.635612487792969
1745726119.7068555,0.09722176939249039,-0.07666070014238358,-0.4288606643676758,0.7755710482597351,-1.068474531173706,-9.51940631866455
1745726119.7069545,0.09399761259555817,-0.08305017650127411,-0.4268105924129486,0.6993367075920105,-1.0188274383544922,-9.90766716003418
1745726119.7070131,0.10052786022424698,-0.07296180725097656,-0.42640870809555054,0.610198974609375,-1.040610432624817,-9.83740520477295
1745726119.7070749,0.08275516331195831,-0.07435058057308197,-0.42677268385887146,0.6713287234306335,-1.0797145366668701,-9.592439651489258
1745726119.7071211,0.09120754897594452,-0.07409586012363434,-0.4264763295650482,0.5031338930130005,-1.0285298824310303,-9.588006973266602
1745726119.7071667,0.07307164371013641,-0.07248712331056595,-0.4274497628211975,0.7035020589828491,-1.064300775527954,-9.816118240356445
1745726119.707218,0.07438620179891586,-0.07098634541034698,-0.42734766006469727,0.643917441368103,-0.9671220779418945,-9.942547798156738
1745726119.7072635,0.08130237460136414,-0.06208176538348198,-0.4265764653682709,0.6145818829536438,-1.096543550491333,-9.600945472717285
1745726119.707308,0.06633521616458893,-0.06970320641994476,-0.4258246421813965,0.6865810751914978,-1.0141923427581787,-9.54784870147705
1745726119.707354,0.0753868967294693,-0.06294271349906921,-0.42663058638572693,0.6298235058784485,-1.0366005897521973,-9.720162391662598
1745726119.7184443,0.06860969960689545,-0.05799543857574463,-0.4249349534511566,0.7550592422485352,-1.0694353580474854,-9.826367378234863
1745726119.7185035,0.07125239819288254,-0.06052030250430107,-0.42539113759994507,0.5912755727767944,-1.020729899406433,-9.707132339477539
1745726119.7185519,0.06653482466936111,-0.05648002773523331,-0.4235456585884094,0.6360843181610107,-1.144582748413086,-9.585509300231934
1745726119.7185917,0.06201409175992012,-0.06102786213159561,-0.42257562279701233,0.5978004336357117,-1.0868256092071533,-9.847442626953125
1745726119.720165,0.06402137130498886,-0.05152487754821777,-0.4232860505580902,0.49885445833206177,-1.0221757888793945,-9.884788513183594
1745726119.7592778,0.04884292185306549,-0.05432349443435669,-0.42245179414749146,0.7054696083068848,-1.1112782955169678,-9.63232707977295
1745726119.7593658,0.05451282113790512,-0.054392509162425995,-0.42408785223960876,0.5563298463821411,-0.9672023057937622,-9.628541946411133
1745726119.761179,0.053624190390110016,-0.0475398525595665,-0.42387717962265015,0.673514723777771,-1.0959663391113281,-9.706460952758789
1745726119.7635298,0.04794837534427643,-0.04911937192082405,-0.42264658212661743,0.6501851677894592,-1.0211870670318604,-9.767862319946289
1745726119.800463,0.04947459325194359,-0.04360397532582283,-0.42369523644447327,0.5752568244934082,-1.154297113418579,-9.593350410461426
1745726119.8026738,0.04219590499997139,-0.04470393806695938,-0.4203130304813385,0.6267825365066528,-1.087625503540039,-9.641671180725098
1745726119.8036628,0.011484073475003242,-0.02960486337542534,-0.4180185794830322,0.629327654838562,-1.0089664459228516,-9.823310852050781
1745726119.806264,0.01810372993350029,-0.02567286230623722,-0.41940754652023315,0.4886854290962219,-1.001483678817749,-9.771482467651367
