timestamp,angular_vel_x,angular_vel_y,angular_vel_z,linear_vel_x,linear_vel_y,linear_vel_z,orientation_w,orientation_x,orientation_y,orientation_z,position_x,position_y,position_z
1745671861.3965425,0.022979123494853395,-0.004250342981836529,0.013223628447783497,-0.0026996625053741794,-0.01161373441319114,-0.007723069868614345,0.6802644378837864,0.022060710501246784,-0.0016002520625274467,-0.7326329632197643,9.572066616010332,28.15276900438923,-0.001189303569293915
1745671861.5060496,0.05124954439438602,0.06102111884298723,0.016691266345926044,-0.0022152483258185396,-0.011410319133129605,-0.00937208280990055,0.6786180517994658,0.025209165948076793,0.0006888991571134124,-0.7340582832051222,9.570963105091222,28.153144763023356,-0.002065850577073777
1745671861.5883863,0.05124954439438602,0.06102111884298723,0.016691266345926044,-0.0014980196882151435,-0.011123908134305888,-0.011093383597616453,0.6791583456951984,0.02918811719381473,0.000857348349325382,-0.7334107036586318,9.569894860966398,28.153457061270668,-0.0031203799755117217
1745671861.707309,-0.2958494967937124,-0.472720500828575,1.6300129298583694,-0.000431768863238113,-0.005776849868967596,-0.017900361714162306,0.7342525440293693,-0.006405733458982193,-0.005586452313491473,-0.6788232168361662,9.569165356799253,28.15355179304155,-0.004680638929299001
1745671861.8017547,-0.2958494967937124,-0.472720500828575,1.6300129298583694,0.0005856327848656668,-0.0023056294359042936,-0.022902758402666396,0.7865598425298931,-0.03370936277911296,-0.012348584152188095,-0.6164696305981442,9.568745023079032,28.153401507303226,-0.006711404844834946
1745671861.9098852,-0.2724095956640988,-0.4518397505367213,-0.10001825814992849,0.009397369114266698,0.008260026779187874,-0.047910643086808494,0.6679256747257694,0.0004198114065489158,-0.0027338103287330123,-0.7442228450414535,9.569126981875797,28.152683569007333,-0.010638232271780866
1745671861.9859068,-0.2724095956640988,-0.4518397505367213,-0.10001825814992849,0.011125715736318669,0.018486920230336375,-0.06609575727917075,0.6639075433184751,-0.025474498198036613,-0.00768322717641862,-0.7473411482626531,9.570257528455205,28.151352631150637,-0.016324296323609933
1745671862.101817,-0.21232679295000642,-0.2931668177994037,-0.10321493139992789,0.017407041409107756,0.007816122805980744,-0.10398971018394894,0.6439384279207132,0.01647747904219789,-0.0018329848702114614,-0.7648976623692088,9.571173689623562,28.14984140396248,-0.02516485577814577
1745671862.2039967,-0.21232679295000642,-0.2931668177994037,-0.10321493139992789,0.01746329805733398,0.0075320465777350964,-0.13596434789838602,0.6400252308623473,-0.0015633143519835047,-0.0030662069975286215,-0.7683461838796913,9.571776850163959,28.1480405724455,-0.03716349031885085
1745671862.2844877,-0.28777287304481075,-0.2814404148933718,0.09085829095942881,0.026518672293726536,-0.008876841910595235,-0.12625484567657236,0.6286795979888432,0.013141362234308144,-0.004678153150175535,-0.7775393125458782,9.568556320810524,28.15273163946644,-0.010843172900469005
1745671862.3741958,-0.28777287304481075,-0.2814404148933718,0.09085829095942881,0.025770203380631622,-0.011925454877520737,-0.16397482192887164,0.6322010811319408,-0.0068686637034871285,-0.0023960757004169745,-0.7747702067682852,9.567106273998732,28.15034232970648,-0.02536061241088066
1745671862.4721594,-0.25633052619496244,-0.18440706102909027,-0.37864413954958837,0.028517098626498313,-0.01016685325962735,-0.2011641749503224,0.581180524797818,0.01592940846486477,-0.006314775823905769,-0.8135942324942983,9.565931744893925,28.148163245974075,-0.043708884102444244
1745671862.5733197,-0.2563305261387459,-0.18440706098320422,-0.3786441395625289,0.027969126089062653,-0.024306007230337035,-0.07625092554046789,0.5657482647750182,0.001095277343475092,-0.0009430604301363476,-0.8245767471306853,9.555070384127974,28.163768043473986,-0.005802327017004481
1745671862.6752884,-0.23249319240090213,-0.21963896053105317,0.12394842727942529,0.022738931307503242,-0.023257895486366746,-0.11343257786865796,0.5758941359202712,0.015023893352712422,-0.007856770853659023,-0.8173484556741535,9.552384132212314,28.162352726879213,-0.015381088317996738
1745671862.771488,-0.23249319240090213,-0.21963896053105317,0.12394842727942529,0.016699250251799098,-0.019432277266725022,-0.15188884690153664,0.5809630052423738,-0.0006968888531783848,-0.004771917866700191,-0.813915677257509,9.549941269862224,28.16115974763591,-0.02869742195022435
1745671862.8775644,-0.17796278022042847,-0.07328599581525139,0.11773557680579448,0.011659307452707103,-0.021894604644332,-0.18722171498358786,0.5433108902611916,0.02053659027119451,-0.00128300087731153,-0.8392793807144157,9.548005920698397,28.160929703772187,-0.04566970366457106
1745671862.9732652,-0.1779627807522898,-0.07328599623728539,0.1177355769702457,-0.3396604187068264,0.1460006679278636,-0.06776957472891626,0.5483946411596302,0.012618132229653101,0.004073235578166228,-0.8361145310532285,9.698216532511934,28.368776723655216,-0.003974864318097539
1745671863.0647635,0.09561645651560183,-0.1767882515996944,0.12021255569954258,-0.3533803815903437,0.10359501932944673,-0.09754314437378575,0.5004435017120831,0.0162611113692158,-0.009837521686987202,-0.8655605703925314,9.725316792538704,28.39399615535965,-0.011091473455115812
1745671863.1713984,0.09561645651560183,-0.1767882515996944,0.12021255569954258,-0.3552833084053847,0.10242223874111575,-0.12440600779311894,0.5054469397926437,0.01094247308663424,-0.01849610714062758,-0.8625900227556788,9.752177753648258,28.419587701125522,-0.02146048129078553
1745671863.2737553,-0.44583803134966327,-0.2598323200028161,0.11991808080964944,-0.3484879944745614,0.09062563726504778,-0.15285187128322494,0.4793621012613642,0.0009203985981445268,0.00880293509204657,-0.8775725822258097,9.778732435926187,28.44462184292712,-0.03492572795287358
1745671863.3698063,-0.4458380291476299,-0.25983231832010145,0.11991807996005985,-0.1954502753782332,0.06447535344529298,-0.060738524918453295,0.48459166370422924,-0.02111168245220446,0.022127867483467,-0.8742056816407903,9.77478847314243,28.36633416074635,-0.005201651255091047
1745671863.4783967,-0.2059521187899972,0.10557436488436217,0.08761142534530969,-0.1919881021600471,0.043383491129519704,-0.10802349517504985,0.44734975848614933,0.028119237844711265,-0.0011882448607838155,-0.893916153853127,9.79046188927146,28.37959394441765,-0.013459768088276893
1745671863.590938,-0.2059521187899972,0.10557436488436217,0.08761142534530969,-0.18283335522283792,0.04687599142001541,-0.13803044151611532,0.4515271046244269,0.028223977479959254,0.01025500540780359,-0.8917519362181271,9.805787886150608,28.39236651112516,-0.02464820042695176
1745671863.6714983,-0.11864075874158536,0.038145422317346384,0.037317031265003735,-0.18937438243533614,0.02925658608876489,-0.15922741528406228,0.42591933228168066,0.02806244780485926,-0.009478413052434412,-0.904276164176594,9.821066218978357,28.405159229380605,-0.0383590909810333
1745671863.7848837,-0.11864075550986097,0.038145424800694876,0.037317030083094276,-0.04019998632186898,0.016947292650116692,-0.04692187263332952,0.42778413437402557,0.027242205813484917,-0.0033539336152546076,-0.9034640821469251,9.800594447178774,28.315349230174103,-0.003232128598616485
1745671863.878415,-0.23831877155883938,0.047901692060975186,-0.03696097718840518,-0.04918860093018653,0.01462393655356124,-0.06539971071050049,0.39731345072364743,0.02347204294028373,2.9700359362203752e-05,-0.9173827359353162,9.80513525362587,28.31785602791331,-0.008513351414079724
1745671863.9773414,-0.23831877155883938,0.047901692060975186,-0.03696097718840518,-0.05331871425710989,0.015521147548624738,-0.08585538505862261,0.3958677136952655,0.020933124780993108,0.011955850831884572,-0.9179910757580776,9.810006082220607,28.32077877081846,-0.01582441880466219
1745671864.0641353,0.2876078719640853,0.01963094438128696,-0.018961796765835294,-0.05668830734416613,0.007142225140147629,-0.10424273133390863,0.3859766755864342,0.031020839004051722,-0.02224319041980786,-0.9217184786748487,9.81513746374105,28.323967464603424,-0.025000854580004856
1745671864.170498,0.28760787583268066,0.01963094737973405,-0.018961798146617373,0.9645284596969654,-0.04992348998219662,0.011834298617700786,0.3846403689966939,0.03749360144500715,-0.03508668185191649,-0.9216370983990351,9.422301013860446,27.735225008406346,-0.002501631686279286
1745671864.2769678,-0.02807877439076356,0.02488397975848058,-0.06907822902448187,0.9647499398572089,-0.007764206477290846,-0.01182572103214159,0.36450872969527937,0.022325771139648492,-0.0033290327552325336,-0.930926346957625,9.350956709179195,27.670282298953833,-0.006698143130905538
1745671864.3902485,-0.02807877439076356,0.02488397975848058,-0.06907822902448187,0.9630506968981004,-0.0015807711349698494,-0.025109909240853948,0.3613260711389569,0.022983604878771352,-0.0014914155995700996,-0.9321550299717164,9.279821718532691,27.605464959768135,-0.012452650428230124
