timestamp,angular_vel_x,angular_vel_y,angular_vel_z,is_valid,linear_acc_x,linear_acc_y,linear_acc_z,linear_vel_x,linear_vel_y,linear_vel_z,orientation_w,orientation_x,orientation_y,orientation_z,position_x,position_y,position_z,propeller,rudder,speed,turn_rate
1745671861.5102553,0.04192337766289711,-0.08146406710147858,-0.36085158586502075,True,0.4412134289741516,-0.7456356883049011,-9.597040176391602,-0.0022152483258185396,-0.011410319133129605,-0.00937208280990055,0.6786180517994658,0.025209165948076793,0.0006888991571134124,-0.7340582832051222,9.569894860966398,28.153144763023356,-0.002065850577073777,800.0,23.5656345282967,0.010645264894704149,2.2035019367177098
1745671861.5950801,0.04192337766289711,-0.08146406710147858,-0.36085158586502075,True,0.4412134289741516,-0.7456356883049011,-9.597040176391602,-0.0014980196882151435,-0.011123908134305888,-0.011093383597616453,0.6791583456951984,0.02918811719381473,0.000857348349325382,-0.7334107036586318,9.569894860966398,28.153401507303226,-0.0031203799755117217,800.0,27.393069871041646,0.013517162721474315,1.3139837510685648
1745671861.7481887,0.04192337766289711,-0.08146406710147858,-0.36085158586502075,False,0.4412134289741516,-0.7456356883049011,-9.597040176391602,-0.000431768863238113,-0.005776849868967596,-0.017900361714162306,0.7342525440293693,-0.006405733458982193,-0.005586452313491473,-0.6788232168361662,9.570003356996608,28.152788563116584,-0.004680638929299001,800.0,35.0,0.006185776273413932,74.36793371904763
1745671861.8123095,0.04192337766289711,-0.08146406710147858,-0.36085158586502075,False,0.4412134289741516,-0.7456356883049011,-9.597040176391602,0.0005856327848656668,-0.0023056294359042936,-0.022902758402666396,0.7865598425298931,-0.03370936277911296,-0.012348584152188095,-0.6164696305981442,9.570089522070308,28.15230177681746,-0.006711404844834946,800.0,35.0,0.004726445427431393,99.49905535768059
1745671861.9158983,0.04192337766289711,-0.08146406710147858,-0.36085158586502075,False,0.4412134289741516,-0.7456356883049011,-9.597040176391602,0.009397369114266698,0.008260026779187874,-0.047910643086808494,0.6679256747257694,0.0004198114065489158,-0.0027338103287330123,-0.7442228450414535,9.570188172068049,28.151744457415905,-0.010638232271780866,800.0,31.95435537978222,0.007520736941216722,185.66904783466697
1745671861.9928973,0.04192337766289711,-0.08146406710147858,-0.36085158586502075,True,0.4412134289741516,-0.7456356883049011,-9.597040176391602,0.011125715736318669,0.018486920230336375,-0.06609575727917075,0.6639075433184751,-0.025474498198036613,-0.00768322717641862,-0.7473411482626531,9.570257528455205,28.151352631150637,-0.016324296323609933,800.0,33.981112443933334,0.02297095883855868,7.237343967312713
1745671862.1050398,0.04192337766289711,-0.08146406710147858,-0.36085158586502075,False,0.4412134289741516,-0.7456356883049011,-9.597040176391602,0.017407041409107756,0.007816122805980744,-0.10398971018394894,0.6439384279207132,0.01647747904219789,-0.0018329848702114614,-0.7648976623692088,9.570257528455205,28.15081567763875,-0.02516485577814577,800.0,28.77291532003381,0.015246702810541002,26.424666291586593
1745671862.20833,0.03529664874076843,-0.04382074996829033,-0.37327906489372253,True,0.611371636390686,-0.8527986407279968,-9.563271522521973,0.01746329805733398,0.0075320465777350964,-0.13596434789838602,0.6400252308623473,-0.0015633143519835047,-0.0030662069975286215,-0.7683461838796913,9.570257528455205,28.15034232970648,-0.03716349031885085,800.0,31.04116603486921,0.018586428045740393,6.006802482940635
1745671862.289269,0.01302386075258255,-0.02228592336177826,-0.37311702966690063,False,0.6115826368331909,-0.7568163275718689,-10.146978378295898,0.026518672293726536,-0.008876841910595235,-0.12625484567657236,0.6286795979888432,0.013141362234308144,-0.004678153150175535,-0.7775393125458782,9.568767228287914,28.15034232970648,-0.010843172900469005,800.0,31.328621836454722,0.07069306115101055,20.660562805133786
1745671862.380018,-0.000985454418696463,-0.0023124634753912687,-0.37580880522727966,True,0.6927787661552429,-0.7758949398994446,-9.541618347167969,0.025770203380631622,-0.011925454877520737,-0.16397482192887164,0.6322010811319408,-0.0068686637034871285,-0.0023960757004169745,-0.7747702067682852,9.567106273998732,28.15034232970648,-0.02536061241088066,800.0,35.0,0.031155437542301247,5.633160863395484
1745671862.4760036,-0.021401766687631607,-0.006236468441784382,-0.3779096007347107,False,0.5673343539237976,-0.7718431949615479,-9.73499584197998,0.028517098626498313,-0.01016685325962735,-0.2011641749503224,0.581180524797818,0.01592940846486477,-0.006314775823905769,-0.8135942324942983,9.563476115091987,28.153303831565562,-0.043708884102444244,800.0,17.094108309402635,0.025269234971451966,74.87722569383163
1745671862.5794647,-0.053664691746234894,-0.009211050346493721,-0.37055012583732605,False,0.4288051128387451,-0.39312657713890076,-9.461840629577637,0.027969126089062653,-0.024306007230337035,-0.07625092554046789,0.5657482647750182,0.001095277343475092,-0.0009430604301363476,-0.8245767471306853,9.559727497986989,28.15636197221742,-0.005802327017004481,800.0,14.734018235439887,0.1879452686085871,21.608349647003653
1745671862.6797833,-0.05661071091890335,-0.015937672927975655,-0.37103086709976196,False,0.7001763582229614,-0.6904162168502808,-9.539945602416992,0.022738931307503242,-0.023257895486366746,-0.11343257786865796,0.5758941359202712,0.015023893352712422,-0.007856770853659023,-0.8173484556741535,9.555948921771739,28.15944455366182,-0.015381088317996738,800.0,24.571645979158504,0.029776689045725627,14.13054436641629
1745671862.783814,-0.05590170621871948,-0.028747987002134323,-0.37182655930519104,True,0.489279568195343,-0.35924869775772095,-9.6287202835083,0.016699250251799098,-0.019432277266725022,-0.15188884690153664,0.5809630052423738,-0.0006968888531783848,-0.004771917866700191,-0.813915677257509,9.552384132212314,28.162352726879213,-0.02869742195022435,800.0,29.55856326339056,0.02825999931134629,7.138033315611523
1745671862.882104,0.009092708118259907,-0.025932123884558678,-0.3198213279247284,False,0.36629530787467957,-0.11403944343328476,-10.568733215332031,0.011659307452707103,-0.021894604644332,-0.18722171498358786,0.5433108902611916,0.02053659027119451,-0.00128300087731153,-0.8392793807144157,9.60537950625465,28.22379628072513,-0.04566970366457106,800.0,19.687332069808598,0.018373283380584454,48.82034508715746
